Title,Artist,Year,Genre,Popularity,Formatted_Artist,Formatted_Title
9 грамм свинца,Jah Khalib,2020,pop,44,jah_khalib,9_
Она не такая,Dabro,2020,pop,43,dabro,_
Девочка и Море,polnalyubvi,2020,pop,40,polnalyubvi,_
Осень пьяная,Дора,2020,pop,41,,_
Fly 2,Zivert,2020,pop,45,zivert,fly_2
молодая красивая дрянь,алёна швец.,2020,pop,39,_,_
Марафоны,Три дня дождя,2020,pop,40,_,
Лютики,просто Лера,2020,pop,38,_,
I Don't Know Why,NOTD,2020,pop,57,notd,i_dont_know_why
感電,Kenshi Yonezu,2020,pop,67,kenshi_yonezu,
Ну чё ты такой хороший?,Асия,2020,pop,39,,_
Uzunlar - V1,Evdeki Saat,2020,pop,63,evdeki_saat,uzunlar_v1
16 Marzo (feat. Gow Tribe),Achille Lauro,2020,pop,66,achille_lauro,16_marzo_feat_gow_tribe
Un Beso en Madrid,TINI,2020,pop,61,tini,un_beso_en_madrid
J'picole,Sasso,2020,pop,61,sasso,jpicole
Ridere,Pinguini Tattici Nucleari,2020,pop,66,pinguini_tattici_nucleari,ridere
Kaiju no Hanauta,Vaundy,2020,pop,58,vaundy,kaiju_no_hanauta
Drill FR 4,Gazo,2020,pop,57,gazo,drill_fr_4
Parce (feat. Justin Quiles),Maluma,2020,pop,67,maluma,parce_feat_justin_quiles
Берегом (Saint Rider Remix),ЯАVЬ,2020,pop,38,v,_saint_rider_remix
Here I Am Again,Yerin Baek,2020,pop,59,yerin_baek,here_i_am_again
Chiasso,Random,2020,pop,57,random,chiasso
Love Again,BAEKHYUN,2020,pop,56,baekhyun,love_again
Бывшая,Ева Власова,2020,pop,43,_,
M' Manc (con Geolier & Sfera Ebbasta),Shablo,2020,pop,65,shablo,m_manc_con_geolier_sfera_ebbasta
Madrid (feat. Myke Towers),Maluma,2020,pop,67,maluma,madrid_feat_myke_towers
It's Ok If You Forget Me,Astrid S,2020,pop,58,astrid_s,its_ok_if_you_forget_me
Привычка,Три дня дождя,2020,pop,40,_,
+ (MÁS),Aitana,2020,pop,64,aitana,_mas
Bandido,Ana Bárbara,2020,pop,60,ana_barbara,bandido
Si Tú La Quieres,David Bisbal,2020,pop,64,david_bisbal,si_tu_la_quieres
Eenie Meenie,Sean Kingston,2020,pop,65,sean_kingston,eenie_meenie
"Ты знаешь, где меня искать",Irina Dubtsova,2020,pop,41,irina_dubtsova,_
Коза,Monetochka,2020,pop,38,monetochka,
La Nota,Manuel Turizo,2020,pop,66,manuel_turizo,la_nota
Superclassico,Ernia,2020,pop,63,ernia,superclassico
Relación,Sech,2020,pop,67,sech,relacion
Médusa,Landy,2020,pop,63,landy,medusa
Por Primera Vez,Camilo,2020,pop,70,camilo,por_primera_vez
Tanz für mich,Provinz,2020,pop,43,provinz,tanz_fur_mich
Парабола,МОТ,2020,pop,41,,
ВЫПУСКНИК,ФОГЕЛЬ,2020,pop,40,,
The Key,Tems,2020,pop,60,tems,the_key
Shout Baby,Ryokuoushoku Shakai,2020,pop,61,ryokuoushoku_shakai,shout_baby
Ты пари,JONY,2020,pop,46,jony,_
Más De Lo Que Aposté,Aitana,2020,pop,66,aitana,mas_de_lo_que_aposte
A Un Paso De La Luna,Ana Mena,2020,pop,53,ana_mena,a_un_paso_de_la_luna
Save Me,Jelly Roll,2020,pop,70,jelly_roll,save_me
花に亡霊,ヨルシカ,2020,pop,64,,
невывоЗИМАя,NILETTO,2020,pop,44,niletto,
Fingertips,Tom Gregory,2020,pop,52,tom_gregory,fingertips
Веснушки,pyrokinesis,2020,pop,39,pyrokinesis,
Favorito,Camilo,2020,pop,68,camilo,favorito
La Mitad,Camilo,2020,pop,74,camilo,la_mitad
Flamingo,Kenshi Yonezu,2020,pop,60,kenshi_yonezu,flamingo
Я делаю шаг,The Hatters,2020,pop,39,the_hatters,_
Internet Sensation,Lil Durk,2020,pop,62,lil_durk,internet_sensation
Альма-матер,pyrokinesis,2020,pop,38,pyrokinesis,
911,Jah Khalib,2020,pop,46,jah_khalib,911
Amour censure,Hoshi,2020,pop,61,hoshi,amour_censure
Mahragan Bent El Geran,Hassan Shakosh,2020,pop,56,hassan_shakosh,mahragan_bent_el_geran
Toutes générations (feat. Rim'K),PLK,2020,pop,53,plk,toutes_generations_feat_rimk
INDÉLÉBILE,Yseult,2020,pop,58,yseult,indelebile
Met the Devil in Oklahoma,Josh Meloy,2020,pop,65,josh_meloy,met_the_devil_in_oklahoma
Scrivile Scemo,Pinguini Tattici Nucleari,2020,pop,60,pinguini_tattici_nucleari,scrivile_scemo
"Жить, не думая о тебе",Bahh Tee,2020,pop,42,bahh_tee,_
Reloj,Rauw Alejandro,2020,pop,69,rauw_alejandro,reloj
Qui,Tayc,2020,pop,62,tayc,qui
Ginger (feat. Burna Boy),Wizkid,2020,pop,63,wizkid,ginger_feat_burna_boy
Color Esperanza 2020,Diego Torres,2020,pop,67,diego_torres,color_esperanza_2020
On sait jamais (feat. Niska),PLK,2020,pop,52,plk,on_sait_jamais_feat_niska
Blessed (feat. Damian Marley),Wizkid,2020,pop,61,wizkid,blessed_feat_damian_marley
Good Times,Ghali,2020,pop,56,ghali,good_times
Respire,Gaël Faye,2020,pop,55,gael_faye,respire
Trieste,Lucio Corsi,2020,pop,60,lucio_corsi,trieste
Freeze Raël,Freeze corleone,2020,pop,61,freeze_corleone,freeze_rael
More Hearts Than Mine,Ingrid Andress,2020,pop,65,ingrid_andress,more_hearts_than_mine
Due ali,Frah Quintale,2020,pop,56,frah_quintale,due_ali
Si Me Dices Que Sí,Reik,2020,pop,69,reik,si_me_dices_que_si
Born to Shine,Diljit Dosanjh,2020,pop,75,diljit_dosanjh,born_to_shine
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,65,rauw_alejandro,tattoo_remix_with_camilo
Tränen aus Kajal,CÉLINE,2020,pop,60,celine,tranen_aus_kajal
Doudou,Aya Nakamura,2020,pop,60,aya_nakamura,doudou
Bare Wit Me,Teyana Taylor,2020,pop,59,teyana_taylor,bare_wit_me
Okay,Adekunle Gold,2020,pop,58,adekunle_gold,okay
Ponte Pa' Mi,Rauw Alejandro,2020,pop,70,rauw_alejandro,ponte_pa_mi
Dybala,Maes,2020,pop,63,maes,dybala
かつて天才だった俺たちへ,Creepy Nuts,2020,pop,56,creepy_nuts,
Athina Mou,Konstantinos Argiros,2020,pop,50,konstantinos_argiros,athina_mou
6.3,Naps,2020,pop,62,naps,63
"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",Achille Lauro,2020,pop,57,achille_lauro,bam_bam_twist_feat_gow_tribe_frenetikorang3
Ya Ghayeb,Fadel Chaker,2020,pop,62,fadel_chaker,ya_ghayeb
Mélodie,OBOY,2020,pop,62,oboy,melodie
Svag,Victor Leksell,2020,pop,64,victor_leksell,svag
Chico (feat. Rose Villain & Luchè),Guè,2020,pop,61,gue,chico_feat_rose_villain_luche
True Love (feat. Tay Iwar & Projexx),Wizkid,2020,pop,59,wizkid,true_love_feat_tay_iwar_projexx
Per due che come noi,Brunori Sas,2020,pop,62,brunori_sas,per_due_che_come_noi
Best Thing,Janine,2020,pop,53,janine,best_thing
Jamais,Mister V,2020,pop,56,mister_v,jamais
AWAY,Oxlade,2020,pop,54,oxlade,away
All About You,Jah Khalib,2020,pop,41,jah_khalib,all_about_you
Altüst Olmuşum,Mavi Gri,2020,pop,69,mavi_gri,altust_olmusum
Joli bébé,Naza,2020,pop,60,naza,joli_bebe
Compliqué,Dadju,2020,pop,67,dadju,complique
Sang Rahiyo (feat. Ujjwal Kashyap),Jasleen Royal,2020,pop,77,jasleen_royal,sang_rahiyo_feat_ujjwal_kashyap
再会 (produced by Ayase),LiSA,2020,pop,59,lisa,_produced_by_ayase
Mela!,Ryokuoushoku Shakai,2020,pop,66,ryokuoushoku_shakai,mela
NAN CHUN,SE SO NEON,2020,pop,55,se_so_neon,nan_chun
Body Like A Back Road,Sam Hunt,2020,pop,70,sam_hunt,body_like_a_back_road
HÉ OH,Gambi,2020,pop,58,gambi,he_oh
飛行艇,King Gnu,2020,pop,62,king_gnu,
Blanche,Maes,2020,pop,62,maes,blanche
Italia,Jul,2020,pop,61,jul,italia
ハルジオン,YOASOBI,2020,pop,59,yoasobi,
Comme toi,Tayc,2020,pop,63,tayc,comme_toi
Algo Mágico,Rauw Alejandro,2020,pop,72,rauw_alejandro,algo_magico
Quiéreme Mientras Se Pueda,Manuel Turizo,2020,pop,64,manuel_turizo,quiereme_mientras_se_pueda
Pieces,Muscadine Bloodline,2020,pop,69,muscadine_bloodline,pieces
beau-papa,Vianney,2020,pop,59,vianney,beaupapa
You're Just Like the Spring,Ruta MUR,2020,pop,31,ruta_mur,youre_just_like_the_spring
Ringo Starr,Pinguini Tattici Nucleari,2020,pop,57,pinguini_tattici_nucleari,ringo_starr
Las Locuras Mías,Silvestre Dangond,2020,pop,64,silvestre_dangond,las_locuras_mias
Na ostří nože,Ewa Farna,2020,pop,45,ewa_farna,na_ostri_noze
Play Date,Melanie Martinez,2020,pop,44,melanie_martinez,play_date
GIVE HEAVEN SOME HELL,HARDY,2020,pop,71,hardy,give_heaven_some_hell
7 Stunden,LEA,2020,pop,55,lea,7_stunden
Aimer à mort,Louane,2020,pop,56,louane,aimer_a_mort
Excuses,AP Dhillon,2020,pop,74,ap_dhillon,excuses
Te Amo,Calema,2020,pop,53,calema,te_amo
Freccia Bianca,Lucio Corsi,2020,pop,57,lucio_corsi,freccia_bianca
Elegí (feat. Dímelo Flow),Rauw Alejandro,2020,pop,68,rauw_alejandro,elegi_feat_dimelo_flow
Mais je t'aime,Grand Corps Malade,2020,pop,54,grand_corps_malade,mais_je_taime
Bottle and Mary Jane,Jelly Roll,2020,pop,67,jelly_roll,bottle_and_mary_jane
Excuses,AP Dhillon,2020,pop,74,ap_dhillon,excuses
Te Amo,Calema,2020,pop,53,calema,te_amo
Freccia Bianca,Lucio Corsi,2020,pop,57,lucio_corsi,freccia_bianca
Elegí (feat. Dímelo Flow),Rauw Alejandro,2020,pop,68,rauw_alejandro,elegi_feat_dimelo_flow
Mais je t'aime,Grand Corps Malade,2020,pop,54,grand_corps_malade,mais_je_taime
Bottle and Mary Jane,Jelly Roll,2020,pop,67,jelly_roll,bottle_and_mary_jane
Leila,Reynmen,2020,pop,57,reynmen,leila
All Love,Lil Durk,2020,pop,58,lil_durk,all_love
BORRAXXA,Feid,2020,pop,64,feid,borraxxa
Me Ne Frego,Achille Lauro,2020,pop,57,achille_lauro,me_ne_frego
Piel Canela,Cuco,2020,pop,67,cuco,piel_canela
Marbella,Dopebwoy,2020,pop,57,dopebwoy,marbella
C'est la Vie,Achille Lauro,2020,pop,58,achille_lauro,cest_la_vie
Uslanmıyor Bu,Zeynep Bastık,2020,pop,57,zeynep_bastk,uslanmyor_bu
Distant,Maes,2020,pop,62,maes,distant
Donne-moi l’accord,Dadju,2020,pop,59,dadju,donnemoi_laccord
Zipette,Ninho,2020,pop,55,ninho,zipette
G.O.A.T.,Diljit Dosanjh,2020,pop,71,diljit_dosanjh,goat
Higher Ground,SKAAR,2020,pop,47,skaar,higher_ground
Молодёжь,Irina Kairatovna,2020,pop,36,irina_kairatovna,
you!,LANY,2020,pop,64,lany,you
Raspoutine,Ziak,2020,pop,59,ziak,raspoutine
"Scara 2, Etajul 7",Carla's Dreams,2020,pop,49,carlas_dreams,scara_2_etajul_7
Mai E Poi Mai,Olly,2020,pop,58,olly,mai_e_poi_mai
Ich hab' geträumt von dir - 2020 Remaster,Matthias Reim,2020,pop,57,matthias_reim,ich_hab_getraumt_von_dir_2020_remaster
On t'emmène,Trois Cafés Gourmands,2020,pop,57,trois_cafes_gourmands,on_temmene
My Salsa,Franglish,2020,pop,58,franglish,my_salsa
Mi Cuarto,Jerry Di,2020,pop,68,jerry_di,mi_cuarto
Tu Carcel - En Vivo,Los Enanitos Verdes,2020,pop,61,los_enanitos_verdes,tu_carcel_en_vivo
Athina Mou,Konstantinos Argiros,2020,pop,49,konstantinos_argiros,athina_mou
Enchule,Rauw Alejandro,2020,pop,65,rauw_alejandro,enchule
Pensándote,Rauw Alejandro,2020,pop,70,rauw_alejandro,pensandote
Dämonen,CÉLINE,2020,pop,56,celine,damonen
Ice T,Tems,2020,pop,56,tems,ice_t
O Nosso Amor,Soraia Ramos,2020,pop,52,soraia_ramos,o_nosso_amor
Deja vu,Scarlet Pleasure,2020,pop,45,scarlet_pleasure,deja_vu
馬と鹿,Kenshi Yonezu,2020,pop,61,kenshi_yonezu,
Neyin Nesi,Dolu Kadehi Ters Tut,2020,pop,62,dolu_kadehi_ters_tut,neyin_nesi
Juramento eterno de sal,Álvaro De Luna,2020,pop,56,alvaro_de_luna,juramento_eterno_de_sal
Champagne Papi (feat. SRNO),Dopebwoy,2020,pop,55,dopebwoy,champagne_papi_feat_srno
Paranoie,Olly,2020,pop,60,olly,paranoie
Angela,Hatik,2020,pop,59,hatik,angela
Winter,SE SO NEON,2020,pop,50,se_so_neon,winter
Je mi fajn,Earth,2020,pop,41,earth,je_mi_fajn
Só Love,Irina Barros,2020,pop,52,irina_barros,so_love
Teni Tenime,Sena Şener,2020,pop,63,sena_sener,teni_tenime
Malli,Kidda,2020,pop,55,kidda,malli
Asal Mein,Darshan Raval,2020,pop,72,darshan_raval,asal_mein
Loading,Olamide,2020,pop,56,olamide,loading
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,2020,pop,57,gambi,dans_lespace_feat_heuss_lenfoire
Sakartvelos Iavnana,Bravo Metehi,2020,pop,35,bravo_metehi,sakartvelos_iavnana
La Bella y la Bestia,Reik,2020,pop,65,reik,la_bella_y_la_bestia
Bırakma Kendini,Kaan Boşnak,2020,pop,63,kaan_bosnak,brakma_kendini
No Te Vayas,Camilo,2020,pop,63,camilo,no_te_vayas
Flashbacks,INNA,2020,pop,41,inna,flashbacks
Dum,Bolaget,2020,pop,59,bolaget,dum
ALYX (feat. Capo Plaza),Lazza,2020,pop,57,lazza,alyx_feat_capo_plaza
Loin de moi,Naza,2020,pop,58,naza,loin_de_moi
Somebody - Acoustic,Dagny,2020,pop,48,dagny,somebody_acoustic
Freestyle 5min #8,Zkr,2020,pop,56,zkr,freestyle_5min_8
ErruDumEllaHvad,ICEKIID,2020,pop,49,icekiid,errudumellahvad
Albi Ya Albi,Nancy Ajram,2020,pop,62,nancy_ajram,albi_ya_albi
Mi Religión,Nil Moliner,2020,pop,57,nil_moliner,mi_religion
Brown Munde,AP Dhillon,2020,pop,69,ap_dhillon,brown_munde
SLIME (feat. Rondodasosa),Lazza,2020,pop,54,lazza,slime_feat_rondodasosa
Quatre,Ziak,2020,pop,53,ziak,quatre
Všechno nebo nic,Ewa Farna,2020,pop,45,ewa_farna,vsechno_nebo_nic
Halbuki,Yalın,2020,pop,69,yaln,halbuki
Fais-moi signe,Hoshi,2020,pop,52,hoshi,faismoi_signe
Bertaut,Nadin Amizah,2020,pop,80,nadin_amizah,bertaut
Lantas,Juicy Luicy,2020,pop,79,juicy_luicy,lantas
Alag Aasmaan,Anuv Jain,2020,pop,71,anuv_jain,alag_aasmaan
Coffre plein,Koba LaD,2020,pop,57,koba_lad,coffre_plein
La Culpa,Jessi Uribe,2020,pop,62,jessi_uribe,la_culpa
For Ya,蒋小呢,2020,pop,59,,for_ya
anything 4 u,LANY,2020,pop,66,lany,anything_4_u
Manjha,Vishal Mishra,2020,pop,72,vishal_mishra,manjha
9 1 1 3,Zola,2020,pop,45,zola,9_1_1_3
Mi Venganza,Alzate,2020,pop,59,alzate,mi_venganza
Rap catéchisme,Freeze corleone,2020,pop,54,freeze_corleone,rap_catechisme
Je mi fajn,Earth,2020,pop,44,earth,je_mi_fajn
El Mismo Aire,Camilo,2020,pop,64,camilo,el_mismo_aire
Changes,Lauv,2020,pop,53,lauv,changes
"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,2020,pop,55,dj_tunez,pami_feat_wizkid_adekunle_gold_omah_lay
Uwrongo - Edit,Prince Kaybee,2020,pop,43,prince_kaybee,uwrongo_edit
Monica,Naps,2020,pop,64,naps,monica
"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,2020,pop,67,sachet_tandon,humraah_from_malang_unleash_the_madness
La storia infinita,Pinguini Tattici Nucleari,2020,pop,57,pinguini_tattici_nucleari,la_storia_infinita
melt bitter,satomoka,2020,pop,60,satomoka,melt_bitter
ELEGANTE (feat. Sfera Ebbasta),DrefGold,2020,pop,58,drefgold,elegante_feat_sfera_ebbasta
Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,2020,pop,62,son_tung_mtp,chung_ta_cua_hien_tai
ICE CREAM,Greekazo,2020,pop,52,greekazo,ice_cream
Teenager Forever,King Gnu,2020,pop,60,king_gnu,teenager_forever
Elefant,LEA,2020,pop,56,lea,elefant
LOPSA STORY,1PLIKÉ140,2020,pop,64,1plike140,lopsa_story
11 RAZONES,Aitana,2020,pop,55,aitana,11_razones
Hẹn Gặp Em Dưới Ánh Trăng,MANBO,2020,pop,67,manbo,hen_gap_em_duoi_anh_trang
Quand je marche,Ben Mazué,2020,pop,59,ben_mazue,quand_je_marche
5 Sentidos,Dvicio,2020,pop,54,dvicio,5_sentidos
Nobody,DJ Neptune,2020,pop,53,dj_neptune,nobody
Grace,Wizkid,2020,pop,51,wizkid,grace
Si Tú La Quieres,David Bisbal,2020,pop,58,david_bisbal,si_tu_la_quieres
Đi Về Nhà,Đen,2020,pop,61,en,i_ve_nha
Балуюсь,Irina Kairatovna,2020,pop,42,irina_kairatovna,
Barcellona,Ghali,2020,pop,57,ghali,barcellona
ドライフラワー,Yuuri,2020,pop,62,yuuri,
Tu Aake Dekhle,King,2020,pop,70,king,tu_aake_dekhle
Chemo Feria,Bravo Metehi,2020,pop,33,bravo_metehi,chemo_feria
Gaffe aux autres,Ben Mazué,2020,pop,54,ben_mazue,gaffe_aux_autres
Donnez-moi,Les Frangines,2020,pop,53,les_frangines,donnezmoi
EL CUARTO DE FERXXO,Feid,2020,pop,64,feid,el_cuarto_de_ferxxo
Dragovic,Maes,2020,pop,54,maes,dragovic
Tout en Gucci,Ninho,2020,pop,51,ninho,tout_en_gucci
Ik Wil Dansen,Froukje,2020,pop,50,froukje,ik_wil_dansen
Amour toxic,Dadju,2020,pop,61,dadju,amour_toxic
If You No Love,Chike,2020,pop,54,chike,if_you_no_love
Eso Que Tú Me Das,Jarabe De Palo,2020,pop,60,jarabe_de_palo,eso_que_tu_me_das
FERXXO X ÑEJO,Feid,2020,pop,61,feid,ferxxo_x_nejo
CRUDELIA - I nervi,Marracash,2020,pop,58,marracash,crudelia_i_nervi
HotSpot,Greekazo,2020,pop,50,greekazo,hotspot
Macaroni (feat. Ninho),Leto,2020,pop,65,leto,macaroni_feat_ninho
Más Más Más,Rolf Sanchez,2020,pop,47,rolf_sanchez,mas_mas_mas
Bébé de Bogota,Moha La Squale,2020,pop,53,moha_la_squale,bebe_de_bogota
Odio Que No Te Odio,Lasso,2020,pop,62,lasso,odio_que_no_te_odio
HRTBRK #2,Kaza,2020,pop,63,kaza,hrtbrk_2
Lasa-Ma Sa Te Las,Doddy,2020,pop,41,doddy,lasama_sa_te_las
cold/mess,Prateek Kuhad,2020,pop,57,prateek_kuhad,coldmess
Lenu - Remix,BNXN,2020,pop,55,bnxn,lenu_remix
Magia (feat. Sebastián Yatra),Andrés Cepeda,2020,pop,58,andres_cepeda,magia_feat_sebastian_yatra
Sor Mi Mu,Gyakie,2020,pop,53,gyakie,sor_mi_mu
Ah Canım Sevgilim - Demo,Rei 6,2020,pop,61,rei_6,ah_canm_sevgilim_demo
Меридианы,NAZIMA,2020,pop,35,nazima,
Something Different,Adekunle Gold,2020,pop,52,adekunle_gold,something_different
Blue Jeans,GANGGA,2020,pop,70,gangga,blue_jeans
Pentru Tine,Alexia,2020,pop,42,alexia,pentru_tine
Tattoo,Fireboy DML,2020,pop,51,fireboy_dml,tattoo
Adiós Amor / Oye Mujer,Ke Personajes,2020,pop,67,ke_personajes,adios_amor_oye_mujer
Be Okay,Victoria Nadine,2020,pop,45,victoria_nadine,be_okay
Scooby Doo,Pinguini Tattici Nucleari,2020,pop,56,pinguini_tattici_nucleari,scooby_doo
Ailleurs (feat. Maes),Timal,2020,pop,56,timal,ailleurs_feat_maes
Algo Mágico,Rauw Alejandro,2020,pop,67,rauw_alejandro,algo_magico
Küçük Bir Yol,Hadise,2020,pop,56,hadise,kucuk_bir_yol
EXCXSXS,Feid,2020,pop,63,feid,excxsxs
Dargın,Zeynep Bastık,2020,pop,57,zeynep_bastk,dargn
Dominicana,Jah Khalib,2020,pop,37,jah_khalib,dominicana
Kõke,Irina Kairatovna,2020,pop,38,irina_kairatovna,koke
Toate Diamantele,Luis Gabriel,2020,pop,51,luis_gabriel,toate_diamantele
Hiç Kimsenin Günahı Yok,Sufle,2020,pop,61,sufle,hic_kimsenin_gunah_yok
Roju,Chike,2020,pop,54,chike,roju
Chaand Baaliyan,Aditya A,2020,pop,70,aditya_a,chaand_baaliyan
Hiç Kimsenin Günahı Yok,Sufle,2020,pop,61,sufle,hic_kimsenin_gunah_yok
Roju,Chike,2020,pop,54,chike,roju
Chaand Baaliyan,Aditya A,2020,pop,70,aditya_a,chaand_baaliyan
Arriva,Irina Kairatovna,2020,pop,32,irina_kairatovna,arriva
Joli bébé,Naza,2020,pop,53,naza,joli_bebe
BRAVI A CADERE - I polmoni,Marracash,2020,pop,58,marracash,bravi_a_cadere_i_polmoni
Ranina,Bravo Metehi,2020,pop,30,bravo_metehi,ranina
Халат,Irina Kairatovna,2020,pop,36,irina_kairatovna,
Encore,Koba LaD,2020,pop,62,koba_lad,encore
Per sentirmi vivo,Fasma,2020,pop,55,fasma,per_sentirmi_vivo
Fly,Aya Nakamura,2020,pop,52,aya_nakamura,fly
Liberdade (Quando o Grave Bate Forte),Alok,2020,pop,57,alok,liberdade_quando_o_grave_bate_forte
No Stress,Wizkid,2020,pop,54,wizkid,no_stress
Train de vie (feat. PLK),Leto,2020,pop,51,leto,train_de_vie_feat_plk
22:22,Ghali,2020,pop,58,ghali,2222
Galaksi,Ece Mumay,2020,pop,53,ece_mumay,galaksi
La meilleure,Hatik,2020,pop,59,hatik,la_meilleure
Свела с ума,AlZaBi,2020,pop,38,alzabi,_
"Em Không Sai, Chúng Ta Sai",ERIK,2020,pop,60,erik,em_khong_sai_chung_ta_sai
迷失幻境,IN-K,2020,pop,58,ink,
Si Me Tomo Una Cerveza,Migrantes,2020,pop,63,migrantes,si_me_tomo_una_cerveza
三文小説,King Gnu,2020,pop,56,king_gnu,
Jowo,Davido,2020,pop,54,davido,jowo
Sousou,Jul,2020,pop,52,jul,sousou
Có Chắc Yêu Là Đây,Sơn Tùng M-TP,2020,pop,58,son_tung_mtp,co_chac_yeu_la_ay
Boston George,Lacrim,2020,pop,56,lacrim,boston_george
Airplane Mode,Fireboy DML,2020,pop,53,fireboy_dml,airplane_mode
Allez,Calema,2020,pop,43,calema,allez
"Dil Ko Karaar Aaya (From ""Sukoon"")",Rajat Nagpal,2020,pop,66,rajat_nagpal,dil_ko_karaar_aaya_from_sukoon
Street,Maes,2020,pop,52,maes,street
Bir Sebebi Var,İkilem,2020,pop,57,ikilem,bir_sebebi_var
Yoksun Başımda,Reynmen,2020,pop,56,reynmen,yoksun_basmda
"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,2020,pop,65,jasmine_sandlas,illegal_weapon_20_from_street_dancer_3d
Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),2020,pop,64,emcee_l_da_lab,sinh_ra_a_la_thu_oi_lap_nhau_feat_badbies
"Скучаешь, айналайын",Bonapart,2020,pop,32,bonapart,_
Mecs de cités,Sifax,2020,pop,51,sifax,mecs_de_cites
Aam Jahe Munde,Parmish Verma,2020,pop,70,parmish_verma,aam_jahe_munde
us,milet,2020,pop,58,milet,us
Pour de vrai,Vianney,2020,pop,51,vianney,pour_de_vrai
Caballero,Alejandro Fernández,2020,pop,66,alejandro_fernandez,caballero
Pop Smoke,Einár,2020,pop,52,einar,pop_smoke
Misi Kardia,Melisses,2020,pop,48,melisses,misi_kardia
"A Mi También ft. Alvaro Diaz, Feid",Tainy,2020,pop,63,tainy,a_mi_tambien_ft_alvaro_diaz_feid
Vakantie (with Jonna Fraser),Dopebwoy,2020,pop,53,dopebwoy,vakantie_with_jonna_fraser
傘,King Gnu,2020,pop,55,king_gnu,
philly flingo,Alpha Wann,2020,pop,56,alpha_wann,philly_flingo
Bobo au cœur,Dadju,2020,pop,56,dadju,bobo_au_cur
Je vous déteste tous,Lorenzo,2020,pop,52,lorenzo,je_vous_deteste_tous
Ge upp igen,Miriam Bryant,2020,pop,58,miriam_bryant,ge_upp_igen
Rogor Mikvarkhar,Bravo Metehi,2020,pop,28,bravo_metehi,rogor_mikvarkhar
Sana'Y Di Nalang,Bandang Lapis,2020,pop,62,bandang_lapis,sanay_di_nalang
Toxic Boy,Tayc,2020,pop,60,tayc,toxic_boy
Sideways,Sigrún Stella,2020,pop,30,sigrun_stella,sideways
Barbar,Kaan Boşnak,2020,pop,58,kaan_bosnak,barbar
It's Been a While,Joya Marleen,2020,pop,43,joya_marleen,its_been_a_while
Como Nos Cambia la Vida,Uriel Henao,2020,pop,48,uriel_henao,como_nos_cambia_la_vida
Waalian,Harnoor,2020,pop,67,harnoor,waalian
Kusura Bakma,Tuğkan,2020,pop,61,tugkan,kusura_bakma
Duduke,Simi,2020,pop,50,simi,duduke
Ronaldo,Ziak,2020,pop,51,ziak,ronaldo
O Mundo Vai,Ivete Sangalo,2020,pop,59,ivete_sangalo,o_mundo_vai
Antiaéreo,Arde Bogotá,2020,pop,60,arde_bogota,antiaereo
起风了,Zhou Shen,2020,pop,57,zhou_shen,
Secrete,Carla's Dreams,2020,pop,43,carlas_dreams,secrete
Slightly Tipsy (She is My Type♡ X SANDEUL),Sandeul,2020,pop,51,sandeul,slightly_tipsy_she_is_my_type_x_sandeul
Adicta al Dolor,Marbelle,2020,pop,57,marbelle,adicta_al_dolor
Ek Tarfa,Darshan Raval,2020,pop,64,darshan_raval,ek_tarfa
"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",Darbuka Siva,2020,pop,64,darbuka_siva,mudhal_nee_mudivum_nee_title_track_from_mudhal_nee_mudivum_nee
RELXJXTE,Feid,2020,pop,60,feid,relxjxte
Đường Tôi Chở Em Về,buitruonglinh,2020,pop,62,buitruonglinh,uong_toi_cho_em_ve
Madame,Zola,2020,pop,45,zola,madame
Maool,Fadel Chaker,2020,pop,59,fadel_chaker,maool
Kafamda Kentsel Dönüşümler,İkiye On Kala,2020,pop,55,ikiye_on_kala,kafamda_kentsel_donusumler
Old Skool,Prem Dhillon,2020,pop,66,prem_dhillon,old_skool
Uncharted - Recorded at Spotify Studios Stockholm,Kensington,2020,pop,48,kensington,uncharted_recorded_at_spotify_studios_stockholm
En säng av rosor,Darin,2020,pop,52,darin,en_sang_av_rosor
Amores Lejanos,Los Enanitos Verdes,2020,pop,56,los_enanitos_verdes,amores_lejanos
Summer YoMuthi,Blaq Diamond,2020,pop,50,blaq_diamond,summer_yomuthi
Medžiai Melagiai,VELVET,2020,pop,35,velvet,medziai_melagiai
Kabilang Buhay,Bandang Lapis,2020,pop,60,bandang_lapis,kabilang_buhay
NEA,Feid,2020,pop,60,feid,nea
Trahison,L2B,2020,pop,58,l2b,trahison
Tháng Năm,SOOBIN,2020,pop,59,soobin,thang_nam
Kasoor,Prateek Kuhad,2020,pop,63,prateek_kuhad,kasoor
Le miel,Tayc,2020,pop,59,tayc,le_miel
