Title,Artist,Year,Genre,Popularity
Not You Too (feat. Chris Brown),Drake,2020,pop,77
Freak (feat. REI AMI),Sub Urban,2020,pop,68
Meet Me At Our Spot,THE ANXIETY,2020,pop,73
34+35,Ariana Grande,2020,pop,76
Toosie Slide,Drake,2020,pop,70
Que Calor,Major Lazer,2020,pop,65
IDK You Yet,Alexander 23,2020,pop,71
Hawái,Maluma,2020,pop,81
Animal,Sir Chloe,2020,pop,67
Back Door,Stray Kids,2020,pop,69
Control,Zoe Wees,2020,pop,71
TKN (feat. Travis Scott),ROSALÍA,2020,pop,68
Who's Laughing Now,Ava Max,2020,pop,64
my future,Billie Eilish,2020,pop,69
4ÆM,Grimes,2020,pop,63
Ashes,Stellar,2020,pop,70
Harleys In Hawaii,Katy Perry,2020,pop,72
come,Adrianne Lenker,2020,pop,69
Secrets,Regard,2020,pop,65
Killshot,Magdalena Bay,2020,pop,68
紅蓮華,LiSA,2020,pop,73
Toosie Slide,Drake,2020,pop,68
Given-Taken,ENHYPEN,2020,pop,69
You're Somebody Else,flora cash,2020,pop,67
Still Trappin',Lil Durk,2020,pop,67
ingydar,Adrianne Lenker,2020,pop,67
illicit affairs,Taylor Swift,2020,pop,75
Time Flies,Drake,2020,pop,73
Rain On Me (with Ariana Grande),Lady Gaga,2020,pop,70
Savage Love (Laxed - Siren Beat),Jawsh 685,2020,pop,71
Are You All Good?,breathe.,2020,pop,60
mirrorball,Taylor Swift,2020,pop,73
Love Not War (The Tampa Beat),Jason Derulo,2020,pop,64
ON,BTS,2020,pop,70
うっせぇわ,Ado,2020,pop,64
Камин (feat. JONY),EMIN,2020,pop,71
Faith,The Weeknd,2020,pop,67
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2020,pop,59
Levitating (feat. DaBaby),Dua Lipa,2020,pop,68
All I Want,Olivia Rodrigo,2020,pop,72
Black Swan,BTS,2020,pop,69
The Cut That Always Bleeds,Conan Gray,2020,pop,65
Cloud 9,Beach Bunny,2020,pop,74
Afterglow,Ed Sheeran,2020,pop,68
Fever,Dua Lipa,2020,pop,65
All We Got (feat. KIDDO),Robin Schulz,2020,pop,58
Tick Tock (feat. 24kGoldn),Clean Bandit,2020,pop,65
WANNABE,ITZY,2020,pop,68
Life Goes On,BTS,2020,pop,75
Arcade (feat. FLETCHER),Duncan Laurence,2020,pop,65
Fly Away,Tones And I,2020,pop,65
In Your Eyes (feat. Alida),Robin Schulz,2020,pop,59
pov,Ariana Grande,2020,pop,73
seasons,wave to earth,2020,pop,81
Be Kind (with Halsey),Marshmello,2020,pop,71
Wish You Were Sober,Conan Gray,2020,pop,70
POPSTAR (feat. Drake),DJ Khaled,2020,pop,67
9,Dean Blunt,2020,pop,66
Tyler Herro,Jack Harlow,2020,pop,68
the 1,Taylor Swift,2020,pop,74
i'm so tired...,Lauv,2020,pop,71
What A Man Gotta Do,Jonas Brothers,2020,pop,70
Холодок,Мэвл,2020,pop,51
Mad World,Timmy Trumpet,2020,pop,66
Gimme Love,Joji,2020,pop,69
Blastoff (feat. Juice WRLD),Internet Money,2020,pop,68
Ghostkeeper,Klangkarussell,2020,pop,62
Intentions (feat. Quavo),Justin Bieber,2020,pop,75
Love Me Anyway,Chappell Roan,2020,pop,70
Echo,Olivia Dean,2020,pop,66
I CAN'T STOP ME,TWICE,2020,pop,69
Moon Song,Phoebe Bridgers,2020,pop,70
Filter,BTS,2020,pop,68
my ex's best friend (with blackbear),mgk,2020,pop,72
Mmmh,KAI,2020,pop,67
Without Me,Halsey,2020,pop,67
invisible string,Taylor Swift,2020,pop,73
Who,Lauv,2020,pop,67
How Do You Sleep?,Sam Smith,2020,pop,67
Put A Little Love On Me,Niall Horan,2020,pop,66
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2020,pop,69
You should be sad,Halsey,2020,pop,69
Sanctuary,Joji,2020,pop,75
Вино и сигареты,алёна швец.,2020,pop,55
Monsters (feat. blackbear),All Time Low,2020,pop,68
GREECE (feat. Drake),DJ Khaled,2020,pop,68
Love me or Leave me,DAY6,2020,pop,62
Del Mar,Ozuna,2020,pop,66
На твиче,нексюша,2020,pop,55
Maine,Noah Kahan,2020,pop,77
Carita de Inocente,Prince Royce,2020,pop,62
Steeeam,Shelly,2020,pop,71
LION,(G)I-DLE,2020,pop,61
Think About Things,Daði Freyr,2020,pop,60
Белым,NEMIGA,2020,pop,52
Fever,Dua Lipa,2020,pop,60
Seesaw,Ummet Ozcan,2020,pop,59
Seesaw,Ummet Ozcan,2020,pop,59
Black And White,Niall Horan,2020,pop,64
Мишка (feat. KATERINA),Poshlaya Molly,2020,pop,53
Why,Dominic Fike,2020,pop,69
Thinking 'Bout Love,Wild Rivers,2020,pop,71
Like You Do,Joji,2020,pop,70
Black Swan,BTS,2020,pop,61
MAGO,GFRIEND,2020,pop,66
You Broke Me First,Conor Maynard,2020,pop,64
Клеопатри,Poshlaya Molly,2020,pop,52
Юность,Dabro,2020,pop,56
первое свидание,алёна швец.,2020,pop,53
Not Shy,ITZY,2020,pop,63
Беспечный рыцарь тьмы,Poshlaya Molly,2020,pop,52
Папина любовница,Monetochka,2020,pop,52
Пыяла,AIGEL,2020,pop,53
Демоны,Три дня дождя,2020,pop,53
Фенибут,нексюша,2020,pop,53
Ya Habibi,Mohamed Ramadan,2020,pop,60
Днями-ночами,pyrokinesis,2020,pop,51
Втюрилась,Дора,2020,pop,52
Despeinada,Ozuna,2020,pop,75
Afterthought,Joji,2020,pop,68
Мальчик на девятке,DEAD BLONDE,2020,pop,50
go,Cat Burns,2020,pop,63
Eleven (feat. Summer Walker),Khalid,2020,pop,62
Glue Myself Shut,Noah Kahan,2020,pop,70
Lollipop,Eldzhey,2020,pop,49
Gisèle,Emma Peters,2020,pop,59
Higher,Tems,2020,pop,72
Кокоро,ФРЕНДЗОНА,2020,pop,52
Hit Different,SZA,2020,pop,69
Ирония,лампабикт,2020,pop,50
я целую девочек,ooes,2020,pop,49
Ты разбила папину машину,Poshlaya Molly,2020,pop,50
Se Te Nota (with Guaynaa),Lele Pons,2020,pop,67
Free Mind,Tems,2020,pop,73
Essence (feat. Tems),Wizkid,2020,pop,72
Меня не будет,ANIKV,2020,pop,49
Если тебе будет грустно,Rauf & Faik,2020,pop,56
My Oasis (feat. Burna Boy),Sam Smith,2020,pop,61
Hecha Pa' Mi,Boza,2020,pop,72
Sempe,L.A.X,2020,pop,64
Toxic,Kehlani,2020,pop,68
Краш,Klava Koka,2020,pop,54
Panorama,IZ*ONE,2020,pop,64
X.O,The Limba,2020,pop,51
Intentions,Justin Bieber,2020,pop,67
Abyss,Jin,2020,pop,64
Поболело и прошло,HENSY,2020,pop,49
Это пройдёт,Pornofilmy,2020,pop,47
"Я, ТЫ и МОРЕ",GAYAZOV$ BROTHER$,2020,pop,48
Девочка танцуй,Artik & Asti,2020,pop,53
пирожок,ooes,2020,pop,46
Chosen (feat. Ty Dolla $ign),Blxst,2020,pop,69
N'y pense plus,Tayc,2020,pop,67
bonfire,wave to earth,2020,pop,68
Сияй,Ramil',2020,pop,51
"Me, Myself & I",G-Eazy,2020,pop,51
Days Like This,Dermot Kennedy,2020,pop,61
Переживу,Monetochka,2020,pop,47
МАЛЬЧИК,ФОГЕЛЬ,2020,pop,47
Come Around Me,Justin Bieber,2020,pop,65
Tutu,Camilo,2020,pop,68
Minefields,Faouzia,2020,pop,62
Margarita (con Marracash),Elodie,2020,pop,61
Infinity (feat. Omah Lay),Olamide,2020,pop,66
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2020,pop,66
Sarà perché ti amo,DJ Matrix,2020,pop,58
POPOPOP,Gambi,2020,pop,61
Heather,Conan Gray,2020,pop,55
А если это любовь?,HammAli & Navai,2020,pop,53
Ууу,LSP,2020,pop,45
Rolls Royce,Geegun,2020,pop,49
Mean It,Lauv,2020,pop,76
Самый лучший эмо панк,Poshlaya Molly,2020,pop,47
Драма,MATRANG,2020,pop,44
시작,Gaho,2020,pop,63
Последний поцелуй,Artik & Asti,2020,pop,49
Jolie nana,Aya Nakamura,2020,pop,62
eight(Prod.&Feat. SUGA of BTS),IU,2020,pop,66
PORFA,Feid,2020,pop,72
Feelings,Lauv,2020,pop,66
Dile a El,Rauw Alejandro,2020,pop,76
Улыбка,PIZZA,2020,pop,47
Молния,Dima Bilan,2020,pop,51
На своём вайбе (feat. Гуф),Jah Khalib,2020,pop,48
Lemon,Kenshi Yonezu,2020,pop,70
Chalouper,Gaël Faye,2020,pop,59
Мир сошёл с ума,JONY,2020,pop,51
Ватсап,VESNA305,2020,pop,46
El Mismo Aire - con Pablo Alborán,Camilo,2020,pop,74
Heartless (feat. Morgan Wallen),Diplo,2020,pop,77
Плачу на техно,CREAM SODA,2020,pop,46
5000,Irina Kairatovna,2020,pop,50
Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,2020,pop,63
Meleğim,Soolking,2020,pop,64
Ты беспощадна,JONY,2020,pop,50
Already Best Friends (feat. Chris Brown),Jack Harlow,2020,pop,64
скейтер,алёна швец.,2020,pop,45
Гудки,МОТ,2020,pop,48
Чёрный мерен,NAVAI,2020,pop,50
Чувства-пропаганда,DEAD BLONDE,2020,pop,45
Тиша,Fiolet,2020,pop,43
слизывай,ooes,2020,pop,43
Triflin Hoes,Lil Durk,2020,pop,63
Oye,TINI,2020,pop,63
Her,Anne-Marie,2020,pop,57
молоко,алёна швец.,2020,pop,45
Viceversa,Francesco Gabbani,2020,pop,64
Somebody,Dagny,2020,pop,56
комплексы,алёна швец.,2020,pop,45
неболей,Basta,2020,pop,47
Снежинка,Папин Олимпос,2020,pop,45
Метелики,Анна Трінчер,2020,pop,41
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,73
Сердце,passmurny,2020,pop,44
A Partir De Hoy,David Bisbal,2020,pop,69
падик,кис-кис,2020,pop,44
Французский поцелуй,Misha Marvin,2020,pop,50
Pilote (feat. Hamza),PLK,2020,pop,63
Ягода малинка,Хабиб,2020,pop,51
Haru wo Tsugeru,yama,2020,pop,59
"Сама п'ю, сама наливаю",гурт VIP,2020,pop,40
Stjernestøv,AURORA,2020,pop,53
Kidult,SEVENTEEN,2020,pop,64
Крошка,Monetochka,2020,pop,44
Не Киряй,MUKKA,2020,pop,44
На обратной стороне земли,Дора,2020,pop,45
"always, i'll care",Jeremy Zucker,2020,pop,65
баночка с окурками,КОСМОНАВТОВ НЕТ,2020,pop,45
КПСП,Gruppa Skryptonite,2020,pop,42
мемы,алёна швец.,2020,pop,44
Trouble,melvitto,2020,pop,63
Зависимость,pyrokinesis,2020,pop,44
Carrousel (feat. Indila),Amir,2020,pop,56
Know Your Worth (feat. Davido & Tems),Khalid,2020,pop,60
Веселая песня,Egor Kreed,2020,pop,44
Again,Wande Coal,2020,pop,68
Вальс,Ramil',2020,pop,44
Стрип клаб,Poshlaya Molly,2020,pop,43
Dynamite,BTS,2020,pop,62
El Fin del Mundo,La La Love You,2020,pop,70
На крыше,Dabro,2020,pop,46
Mala Fama,Danna Paola,2020,pop,67
Девочка с картинки,Egor Kreed,2020,pop,46
Magnolias for Ever,Emma Peters,2020,pop,55
Не надо быть сильной,Misha Marvin,2020,pop,48
Any song,ZICO,2020,pop,62
Пошлю его на...,Дора,2020,pop,44
Stay Gold,BTS,2020,pop,60
Малышка,Sharlot,2020,pop,43
Тебя любить,Три дня дождя,2020,pop,43
Damages,Tems,2020,pop,66
Холодный дождь,просто Лера,2020,pop,42
Молодость,NEMIGA,2020,pop,40
Кретин,VESNA305,2020,pop,44
Я тебя нашел,VESNA305,2020,pop,46
Чувства,Artik & Asti,2020,pop,46
Чужое горе,Pornofilmy,2020,pop,40
Мадам,JONY,2020,pop,49
Lily of The Valley,DANIEL,2020,pop,66
You Got It,Vedo,2020,pop,69
The Most Beautiful Thing,Bruno Major,2020,pop,67
白日,King Gnu,2020,pop,66
Сама файна,гурт Лісапетний батальйон,2020,pop,39
Lights,Ellie Goulding,2020,pop,60
Уроки любви,Pornofilmy,2020,pop,40
Ненавижу города,Mary Gu,2020,pop,44
Покинула чат,Klava Koka,2020,pop,47
Одуванчик,Tima Belorusskih,2020,pop,41
Pastello Bianco,Pinguini Tattici Nucleari,2020,pop,66
Siempre Que Amanece,Maka,2020,pop,59
Arrogante,Irama,2020,pop,56
Ясный мой свет (Velum Remix),Tatiana Bulanova,2020,pop,42
Mr. & Mrs. Smith (feat. Nyusha),Egor Kreed,2020,pop,46
Светофоры,просто Лера,2020,pop,41
Koroba,Tiwa Savage,2020,pop,59
некрасивые глаза,алёна швец.,2020,pop,42
Maemo,MamaRika,2020,pop,39
People You Know,Selena Gomez,2020,pop,47
The One,Rea Garvey,2020,pop,54
たぶん,YOASOBI,2020,pop,63
Mediterranea,Irama,2020,pop,59
Эгоист,NAVAI,2020,pop,46
Inolvidable,Ovy On The Drums,2020,pop,74
Ты такая красивая,NILETTO,2020,pop,47
Te Amo,Calema,2020,pop,57
Can I,Kehlani,2020,pop,64
машина для убийств,алёна швец.,2020,pop,42
Fukakoryoku,Vaundy,2020,pop,55
Все мимо,Artik & Asti,2020,pop,46
Пьяную домой,Klava Koka,2020,pop,48
Tokyo Flash,Vaundy,2020,pop,56
Una Locura,Ozuna,2020,pop,69
Zombie,DAY6,2020,pop,59
Caramelo - Remix,Ozuna,2020,pop,69
Не сходи с ума,AMCHI,2020,pop,45
"Салют, Вера",Mona Songz,2020,pop,44
Кометы,polnalyubvi,2020,pop,41
"Салют, Вера",Mona Songz,2020,pop,44
Кометы,polnalyubvi,2020,pop,41
Трогать запрещено,HANNA,2020,pop,44
Chandon et Moët (feat. Heuss l'Enfoiré),PLK,2020,pop,52
Беги от меня,Три дня дождя,2020,pop,41
Cosa Faremo Da Grandi?,Lucio Corsi,2020,pop,64
МАЛОЛЕТНЯЯ ЛЮБОВЬ,ФОГЕЛЬ,2020,pop,40
Пустота,JONY,2020,pop,48
Carré VIP,Naps,2020,pop,58
Сука війна!,Скрябін,2020,pop,39
A.W.A,Lacrim,2020,pop,43
Таю,VAVAN,2020,pop,46
그때 그 아인,Kim Feel,2020,pop,55
Cabeza,OBOY,2020,pop,64
мелочь,кис-кис,2020,pop,40
炎,LiSA,2020,pop,60
Seni Dert Etmeler,Madrigal,2020,pop,67
9 грамм свинца,Jah Khalib,2020,pop,44
Она не такая,Dabro,2020,pop,43
Девочка и Море,polnalyubvi,2020,pop,40
Осень пьяная,Дора,2020,pop,41
Fly 2,Zivert,2020,pop,45
молодая красивая дрянь,алёна швец.,2020,pop,39
Марафоны,Три дня дождя,2020,pop,40
Лютики,просто Лера,2020,pop,38
I Don't Know Why,NOTD,2020,pop,57
感電,Kenshi Yonezu,2020,pop,67
Ну чё ты такой хороший?,Асия,2020,pop,39
Uzunlar - V1,Evdeki Saat,2020,pop,63
16 Marzo (feat. Gow Tribe),Achille Lauro,2020,pop,66
Un Beso en Madrid,TINI,2020,pop,61
J'picole,Sasso,2020,pop,61
Ridere,Pinguini Tattici Nucleari,2020,pop,66
Kaiju no Hanauta,Vaundy,2020,pop,58
Drill FR 4,Gazo,2020,pop,57
Parce (feat. Justin Quiles),Maluma,2020,pop,67
Берегом (Saint Rider Remix),ЯАVЬ,2020,pop,38
Here I Am Again,Yerin Baek,2020,pop,59
Chiasso,Random,2020,pop,57
Love Again,BAEKHYUN,2020,pop,56
Бывшая,Ева Власова,2020,pop,43
M' Manc (con Geolier & Sfera Ebbasta),Shablo,2020,pop,65
Madrid (feat. Myke Towers),Maluma,2020,pop,67
It's Ok If You Forget Me,Astrid S,2020,pop,58
Привычка,Три дня дождя,2020,pop,40
+ (MÁS),Aitana,2020,pop,64
Bandido,Ana Bárbara,2020,pop,60
Si Tú La Quieres,David Bisbal,2020,pop,64
Eenie Meenie,Sean Kingston,2020,pop,65
"Ты знаешь, где меня искать",Irina Dubtsova,2020,pop,41
Коза,Monetochka,2020,pop,38
La Nota,Manuel Turizo,2020,pop,66
Superclassico,Ernia,2020,pop,63
Relación,Sech,2020,pop,67
Médusa,Landy,2020,pop,63
Por Primera Vez,Camilo,2020,pop,70
Tanz für mich,Provinz,2020,pop,43
Парабола,МОТ,2020,pop,41
ВЫПУСКНИК,ФОГЕЛЬ,2020,pop,40
The Key,Tems,2020,pop,60
Shout Baby,Ryokuoushoku Shakai,2020,pop,61
Ты пари,JONY,2020,pop,46
Más De Lo Que Aposté,Aitana,2020,pop,66
A Un Paso De La Luna,Ana Mena,2020,pop,53
Save Me,Jelly Roll,2020,pop,70
花に亡霊,ヨルシカ,2020,pop,64
невывоЗИМАя,NILETTO,2020,pop,44
Fingertips,Tom Gregory,2020,pop,52
Веснушки,pyrokinesis,2020,pop,39
Favorito,Camilo,2020,pop,68
La Mitad,Camilo,2020,pop,74
Flamingo,Kenshi Yonezu,2020,pop,60
Я делаю шаг,The Hatters,2020,pop,39
Internet Sensation,Lil Durk,2020,pop,62
Альма-матер,pyrokinesis,2020,pop,38
911,Jah Khalib,2020,pop,46
Amour censure,Hoshi,2020,pop,61
Mahragan Bent El Geran,Hassan Shakosh,2020,pop,56
Toutes générations (feat. Rim'K),PLK,2020,pop,53
INDÉLÉBILE,Yseult,2020,pop,58
Met the Devil in Oklahoma,Josh Meloy,2020,pop,65
Scrivile Scemo,Pinguini Tattici Nucleari,2020,pop,60
"Жить, не думая о тебе",Bahh Tee,2020,pop,42
Reloj,Rauw Alejandro,2020,pop,69
Qui,Tayc,2020,pop,62
Ginger (feat. Burna Boy),Wizkid,2020,pop,63
Color Esperanza 2020,Diego Torres,2020,pop,67
On sait jamais (feat. Niska),PLK,2020,pop,52
Blessed (feat. Damian Marley),Wizkid,2020,pop,61
Good Times,Ghali,2020,pop,56
Respire,Gaël Faye,2020,pop,55
Trieste,Lucio Corsi,2020,pop,60
Freeze Raël,Freeze corleone,2020,pop,61
More Hearts Than Mine,Ingrid Andress,2020,pop,65
Due ali,Frah Quintale,2020,pop,56
Si Me Dices Que Sí,Reik,2020,pop,69
Born to Shine,Diljit Dosanjh,2020,pop,75
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,65
Tränen aus Kajal,CÉLINE,2020,pop,60
Doudou,Aya Nakamura,2020,pop,60
Bare Wit Me,Teyana Taylor,2020,pop,59
Okay,Adekunle Gold,2020,pop,58
Ponte Pa' Mi,Rauw Alejandro,2020,pop,70
Dybala,Maes,2020,pop,63
かつて天才だった俺たちへ,Creepy Nuts,2020,pop,56
Athina Mou,Konstantinos Argiros,2020,pop,50
6.3,Naps,2020,pop,62
"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",Achille Lauro,2020,pop,57
Ya Ghayeb,Fadel Chaker,2020,pop,62
Mélodie,OBOY,2020,pop,62
Svag,Victor Leksell,2020,pop,64
Chico (feat. Rose Villain & Luchè),Guè,2020,pop,61
True Love (feat. Tay Iwar & Projexx),Wizkid,2020,pop,59
Per due che come noi,Brunori Sas,2020,pop,62
Best Thing,Janine,2020,pop,53
Jamais,Mister V,2020,pop,56
AWAY,Oxlade,2020,pop,54
All About You,Jah Khalib,2020,pop,41
Altüst Olmuşum,Mavi Gri,2020,pop,69
Joli bébé,Naza,2020,pop,60
Compliqué,Dadju,2020,pop,67
Sang Rahiyo (feat. Ujjwal Kashyap),Jasleen Royal,2020,pop,77
再会 (produced by Ayase),LiSA,2020,pop,59
Mela!,Ryokuoushoku Shakai,2020,pop,66
NAN CHUN,SE SO NEON,2020,pop,55
Body Like A Back Road,Sam Hunt,2020,pop,70
HÉ OH,Gambi,2020,pop,58
飛行艇,King Gnu,2020,pop,62
Blanche,Maes,2020,pop,62
Italia,Jul,2020,pop,61
ハルジオン,YOASOBI,2020,pop,59
Comme toi,Tayc,2020,pop,63
Algo Mágico,Rauw Alejandro,2020,pop,72
Quiéreme Mientras Se Pueda,Manuel Turizo,2020,pop,64
Pieces,Muscadine Bloodline,2020,pop,69
beau-papa,Vianney,2020,pop,59
You're Just Like the Spring,Ruta MUR,2020,pop,31
Ringo Starr,Pinguini Tattici Nucleari,2020,pop,57
Las Locuras Mías,Silvestre Dangond,2020,pop,64
Na ostří nože,Ewa Farna,2020,pop,45
Play Date,Melanie Martinez,2020,pop,44
GIVE HEAVEN SOME HELL,HARDY,2020,pop,71
7 Stunden,LEA,2020,pop,55
Aimer à mort,Louane,2020,pop,56
Excuses,AP Dhillon,2020,pop,74
Te Amo,Calema,2020,pop,53
Freccia Bianca,Lucio Corsi,2020,pop,57
Elegí (feat. Dímelo Flow),Rauw Alejandro,2020,pop,68
Mais je t'aime,Grand Corps Malade,2020,pop,54
Bottle and Mary Jane,Jelly Roll,2020,pop,67
Excuses,AP Dhillon,2020,pop,74
Te Amo,Calema,2020,pop,53
Freccia Bianca,Lucio Corsi,2020,pop,57
Elegí (feat. Dímelo Flow),Rauw Alejandro,2020,pop,68
Mais je t'aime,Grand Corps Malade,2020,pop,54
Bottle and Mary Jane,Jelly Roll,2020,pop,67
Leila,Reynmen,2020,pop,57
All Love,Lil Durk,2020,pop,58
BORRAXXA,Feid,2020,pop,64
Me Ne Frego,Achille Lauro,2020,pop,57
Piel Canela,Cuco,2020,pop,67
Marbella,Dopebwoy,2020,pop,57
C'est la Vie,Achille Lauro,2020,pop,58
Uslanmıyor Bu,Zeynep Bastık,2020,pop,57
Distant,Maes,2020,pop,62
Donne-moi l’accord,Dadju,2020,pop,59
Zipette,Ninho,2020,pop,55
G.O.A.T.,Diljit Dosanjh,2020,pop,71
Higher Ground,SKAAR,2020,pop,47
Молодёжь,Irina Kairatovna,2020,pop,36
you!,LANY,2020,pop,64
Raspoutine,Ziak,2020,pop,59
"Scara 2, Etajul 7",Carla's Dreams,2020,pop,49
Mai E Poi Mai,Olly,2020,pop,58
Ich hab' geträumt von dir - 2020 Remaster,Matthias Reim,2020,pop,57
On t'emmène,Trois Cafés Gourmands,2020,pop,57
My Salsa,Franglish,2020,pop,58
Mi Cuarto,Jerry Di,2020,pop,68
Tu Carcel - En Vivo,Los Enanitos Verdes,2020,pop,61
Athina Mou,Konstantinos Argiros,2020,pop,49
Enchule,Rauw Alejandro,2020,pop,65
Pensándote,Rauw Alejandro,2020,pop,70
Dämonen,CÉLINE,2020,pop,56
Ice T,Tems,2020,pop,56
O Nosso Amor,Soraia Ramos,2020,pop,52
Deja vu,Scarlet Pleasure,2020,pop,45
馬と鹿,Kenshi Yonezu,2020,pop,61
Neyin Nesi,Dolu Kadehi Ters Tut,2020,pop,62
Juramento eterno de sal,Álvaro De Luna,2020,pop,56
Champagne Papi (feat. SRNO),Dopebwoy,2020,pop,55
Paranoie,Olly,2020,pop,60
Angela,Hatik,2020,pop,59
Winter,SE SO NEON,2020,pop,50
Je mi fajn,Earth,2020,pop,41
Só Love,Irina Barros,2020,pop,52
Teni Tenime,Sena Şener,2020,pop,63
Malli,Kidda,2020,pop,55
Asal Mein,Darshan Raval,2020,pop,72
Loading,Olamide,2020,pop,56
Dans l'espace (feat. Heuss l'Enfoiré),Gambi,2020,pop,57
Sakartvelos Iavnana,Bravo Metehi,2020,pop,35
La Bella y la Bestia,Reik,2020,pop,65
Bırakma Kendini,Kaan Boşnak,2020,pop,63
No Te Vayas,Camilo,2020,pop,63
Flashbacks,INNA,2020,pop,41
Dum,Bolaget,2020,pop,59
ALYX (feat. Capo Plaza),Lazza,2020,pop,57
Loin de moi,Naza,2020,pop,58
Somebody - Acoustic,Dagny,2020,pop,48
Freestyle 5min #8,Zkr,2020,pop,56
ErruDumEllaHvad,ICEKIID,2020,pop,49
Albi Ya Albi,Nancy Ajram,2020,pop,62
Mi Religión,Nil Moliner,2020,pop,57
Brown Munde,AP Dhillon,2020,pop,69
SLIME (feat. Rondodasosa),Lazza,2020,pop,54
Quatre,Ziak,2020,pop,53
Všechno nebo nic,Ewa Farna,2020,pop,45
Halbuki,Yalın,2020,pop,69
Fais-moi signe,Hoshi,2020,pop,52
Bertaut,Nadin Amizah,2020,pop,80
Lantas,Juicy Luicy,2020,pop,79
Alag Aasmaan,Anuv Jain,2020,pop,71
Coffre plein,Koba LaD,2020,pop,57
La Culpa,Jessi Uribe,2020,pop,62
For Ya,蒋小呢,2020,pop,59
anything 4 u,LANY,2020,pop,66
Manjha,Vishal Mishra,2020,pop,72
9 1 1 3,Zola,2020,pop,45
Mi Venganza,Alzate,2020,pop,59
Rap catéchisme,Freeze corleone,2020,pop,54
Je mi fajn,Earth,2020,pop,44
El Mismo Aire,Camilo,2020,pop,64
Changes,Lauv,2020,pop,53
"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,2020,pop,55
Uwrongo - Edit,Prince Kaybee,2020,pop,43
Monica,Naps,2020,pop,64
"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,2020,pop,67
La storia infinita,Pinguini Tattici Nucleari,2020,pop,57
melt bitter,satomoka,2020,pop,60
ELEGANTE (feat. Sfera Ebbasta),DrefGold,2020,pop,58
Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,2020,pop,62
ICE CREAM,Greekazo,2020,pop,52
Teenager Forever,King Gnu,2020,pop,60
Elefant,LEA,2020,pop,56
LOPSA STORY,1PLIKÉ140,2020,pop,64
11 RAZONES,Aitana,2020,pop,55
Hẹn Gặp Em Dưới Ánh Trăng,MANBO,2020,pop,67
Quand je marche,Ben Mazué,2020,pop,59
5 Sentidos,Dvicio,2020,pop,54
Nobody,DJ Neptune,2020,pop,53
Grace,Wizkid,2020,pop,51
Si Tú La Quieres,David Bisbal,2020,pop,58
Đi Về Nhà,Đen,2020,pop,61
Балуюсь,Irina Kairatovna,2020,pop,42
Barcellona,Ghali,2020,pop,57
ドライフラワー,Yuuri,2020,pop,62
Tu Aake Dekhle,King,2020,pop,70
Chemo Feria,Bravo Metehi,2020,pop,33
Gaffe aux autres,Ben Mazué,2020,pop,54
Donnez-moi,Les Frangines,2020,pop,53
EL CUARTO DE FERXXO,Feid,2020,pop,64
Dragovic,Maes,2020,pop,54
Tout en Gucci,Ninho,2020,pop,51
Ik Wil Dansen,Froukje,2020,pop,50
Amour toxic,Dadju,2020,pop,61
If You No Love,Chike,2020,pop,54
Eso Que Tú Me Das,Jarabe De Palo,2020,pop,60
FERXXO X ÑEJO,Feid,2020,pop,61
CRUDELIA - I nervi,Marracash,2020,pop,58
HotSpot,Greekazo,2020,pop,50
Macaroni (feat. Ninho),Leto,2020,pop,65
Más Más Más,Rolf Sanchez,2020,pop,47
Bébé de Bogota,Moha La Squale,2020,pop,53
Odio Que No Te Odio,Lasso,2020,pop,62
HRTBRK #2,Kaza,2020,pop,63
Lasa-Ma Sa Te Las,Doddy,2020,pop,41
cold/mess,Prateek Kuhad,2020,pop,57
Lenu - Remix,BNXN,2020,pop,55
Magia (feat. Sebastián Yatra),Andrés Cepeda,2020,pop,58
Sor Mi Mu,Gyakie,2020,pop,53
Ah Canım Sevgilim - Demo,Rei 6,2020,pop,61
Меридианы,NAZIMA,2020,pop,35
Something Different,Adekunle Gold,2020,pop,52
Blue Jeans,GANGGA,2020,pop,70
Pentru Tine,Alexia,2020,pop,42
Tattoo,Fireboy DML,2020,pop,51
Adiós Amor / Oye Mujer,Ke Personajes,2020,pop,67
Be Okay,Victoria Nadine,2020,pop,45
Scooby Doo,Pinguini Tattici Nucleari,2020,pop,56
Ailleurs (feat. Maes),Timal,2020,pop,56
Algo Mágico,Rauw Alejandro,2020,pop,67
Küçük Bir Yol,Hadise,2020,pop,56
EXCXSXS,Feid,2020,pop,63
Dargın,Zeynep Bastık,2020,pop,57
Dominicana,Jah Khalib,2020,pop,37
Kõke,Irina Kairatovna,2020,pop,38
Toate Diamantele,Luis Gabriel,2020,pop,51
Hiç Kimsenin Günahı Yok,Sufle,2020,pop,61
Roju,Chike,2020,pop,54
