Title,Artist,Year,Genre,Popularity,Formatted_Artist,Formatted_Title
Left Me Like Summer,Daily J,2020,rock,56,daily_j,left_me_like_summer
Ya No Mires Atras,Luis Alberto Spinetta,2020,rock,51,luis_alberto_spinetta,ya_no_mires_atras
Pomalen'ku,Piriatin,2020,rock,35,piriatin,pomalenku
NAN CHUN,SE SO NEON,2020,rock,56,se_so_neon,nan_chun
SPARK-AGAIN,Aimer,2020,rock,52,aimer,sparkagain
Gora,The Hardkiss,2020,rock,32,the_hardkiss,gora
Moments / Tides,Goth Babe,2020,rock,55,goth_babe,moments_tides
Ding,Feuerschwanz,2020,rock,46,feuerschwanz,ding
Tonight (I Wish I Was Your Boy),The 1975,2020,rock,54,the_1975,tonight_i_wish_i_was_your_boy
Sometimes,Kodaline,2020,rock,46,kodaline,sometimes
Monstr,RADIO TAPOK,2020,rock,34,radio_tapok,monstr
I See Fire,Feuerschwanz,2020,rock,44,feuerschwanz,i_see_fire
Only Children,Jason Isbell and the 400 Unit,2020,rock,50,jason_isbell_and_the_400_unit,only_children
sayonaragotsuko,amazarashi,2020,rock,47,amazarashi,sayonaragotsuko
SUPERBLOOM,MisterWives,2020,rock,56,misterwives,superbloom
Nas dogonit liubov',Pornofilmy,2020,rock,33,pornofilmy,nas_dogonit_liubov
The Blessing,Kari Jobe,2020,rock,62,kari_jobe,the_blessing
Sonne,RADIO TAPOK,2020,rock,34,radio_tapok,sonne
Gotika,Vivienne Mort,2020,rock,35,vivienne_mort,gotika
Oksitotsin,Nitso Potvorno,2020,rock,34,nitso_potvorno,oksitotsin
Khram,Livinston,2020,rock,34,livinston,khram
Maybe It's Ok,We Are Messengers,2020,rock,62,we_are_messengers,maybe_its_ok
Na sever,shumnye i ugrozhaiushchie vykhodki,2020,rock,36,shumnye_i_ugrozhaiushchie_vykhodki,na_sever
Vladivostok 2000,Mumiy Troll,2020,rock,35,mumiy_troll,vladivostok_2000
Arabella - Live,Arctic Monkeys,2020,rock,40,arctic_monkeys,arabella_live
The Blessing - Live,Kari Jobe,2020,rock,60,kari_jobe,the_blessing_live
One Day She's Here,Marcus King,2020,rock,52,marcus_king,one_day_shes_here
Night Drive,Brother Firetribe,2020,rock,40,brother_firetribe,night_drive
Khovanki,Tember Blanche,2020,rock,32,tember_blanche,khovanki
How Lucky,Kurt Vile,2020,rock,52,kurt_vile,how_lucky
On Me (feat. Ava Max),Thomas Rhett,2020,rock,52,thomas_rhett,on_me_feat_ava_max
R U Mine? - Live,Arctic Monkeys,2020,rock,40,arctic_monkeys,r_u_mine_live
Tioplaia kitaiskaia kurtka,Golos Omeriki,2020,rock,34,golos_omeriki,tioplaia_kitaiskaia_kurtka
Torch of Liberty,KANA-BOON,2020,rock,49,kanaboon,torch_of_liberty
Nevesta?,Mumiy Troll,2020,rock,33,mumiy_troll,nevesta
De Tvoia Liniia,Liniia Mannergeima,2020,rock,35,liniia_mannergeima,de_tvoia_liniia
One Of Them Girls,Lee Brice,2020,rock,65,lee_brice,one_of_them_girls
Staren'kii tramvai,Pikkardiis'ka tertsiia,2020,rock,31,pikkardiiska_tertsiia,starenkii_tramvai
kuda katitsia moia golova?,konets solnechnykh dnei,2020,rock,36,konets_solnechnykh_dnei,kuda_katitsia_moia_golova
Knockin' Boots,Luke Bryan,2020,rock,69,luke_bryan,knockin_boots
Spillingardans,Hatari,2020,rock,30,hatari,spillingardans
Fantom,RADIO TAPOK,2020,rock,34,radio_tapok,fantom
Luchshee,Daite tank (!),2020,rock,35,daite_tank_,luchshee
I'll See You In My Dreams,Bruce Springsteen,2020,rock,49,bruce_springsteen,ill_see_you_in_my_dreams
Bring on the Rain,Brother Firetribe,2020,rock,40,brother_firetribe,bring_on_the_rain
Ozero,Liniia Mannergeima,2020,rock,35,liniia_mannergeima,ozero
Kotiki-Narkotiki,Miortvye Del'finy,2020,rock,31,miortvye_delfiny,kotikinarkotiki
Peklo,[Bi-2],2020,rock,32,bi2,peklo
Lost,Somebody's Child,2020,rock,47,somebodys_child,lost
Welcome To The Jungle,Guns N' Roses,2020,rock,43,guns_n_roses,welcome_to_the_jungle
I'm Still in Love,Alton Ellis,2020,rock,52,alton_ellis,im_still_in_love
Famous For (I Believe),Tauren Wells,2020,rock,60,tauren_wells,famous_for_i_believe
Impossible,Nothing But Thieves,2020,rock,42,nothing_but_thieves,impossible
Zhali,Jamala,2020,rock,30,jamala,zhali
Professional,Daite tank (!),2020,rock,35,daite_tank_,professional
Impossible (Orchestral Version) [Live at Abbey Road],Nothing But Thieves,2020,rock,48,nothing_but_thieves,impossible_orchestral_version_live_at_abbey_road
Kliukva (Remix),Griaz',2020,rock,33,griaz,kliukva_remix
Inappropriate Behaviour,Lime Cordiale,2020,rock,58,lime_cordiale,inappropriate_behaviour
De libertate,Stereopalto,2020,rock,32,stereopalto,de_libertate
Medveditsa,Mumiy Troll,2020,rock,32,mumiy_troll,medveditsa
Where We're Going,Gerry Cinnamon,2020,rock,60,gerry_cinnamon,where_were_going
Pro Orkov,Fun Mode,2020,rock,33,fun_mode,pro_orkov
Paradise City,Guns N' Roses,2020,rock,42,guns_n_roses,paradise_city
Priboi,shit shit shit!,2020,rock,35,shit_shit_shit,priboi
aviarezhim,Nochnye Snaipery,2020,rock,33,nochnye_snaipery,aviarezhim
V stavku korabli,Kurgan & Agregat,2020,rock,32,kurgan_agregat,v_stavku_korabli
Tu Carcel - En Vivo,Los Enanitos Verdes,2020,rock,61,los_enanitos_verdes,tu_carcel_en_vivo
Vitchizna,Pianoboy,2020,rock,31,pianoboy,vitchizna
Krepost',Daite tank (!),2020,rock,34,daite_tank_,krepost
Lilacs,Waxahatchee,2020,rock,54,waxahatchee,lilacs
26.04,Noize MC,2020,rock,31,noize_mc,2604
Wings,So!YoON!,2020,rock,57,soyoon,wings
History of Violence,Theory of a Deadman,2020,rock,48,theory_of_a_deadman,history_of_violence
Neyin Nesi,Dolu Kadehi Ters Tut,2020,rock,63,dolu_kadehi_ters_tut,neyin_nesi
Pomogi,Dai Darogu!,2020,rock,21,dai_darogu,pomogi
Ao No Waltz,Eve,2020,rock,52,eve,ao_no_waltz
One Margarita,Luke Bryan,2020,rock,66,luke_bryan,one_margarita
SNEGOM,KOSMONAVTOV NET,2020,rock,32,kosmonavtov_net,snegom
akashia,BUMP OF CHICKEN,2020,rock,48,bump_of_chicken,akashia
Flip Flop Fliep Flap (Pilfinger Dance Song) - Remix,Sigurd Barrett,2020,rock,39,sigurd_barrett,flip_flop_fliep_flap_pilfinger_dance_song_remix
Baiu-Bai,Dai Darogu!,2020,rock,21,dai_darogu,baiubai
Winter,SE SO NEON,2020,rock,50,se_so_neon,winter
Marsh,Miortvye Osy,2020,rock,31,miortvye_osy,marsh
Her Sey Seninle Guzel,Eda Baba,2020,rock,48,eda_baba,her_sey_seninle_guzel
Wrong or Right,Surf Trash,2020,rock,53,surf_trash,wrong_or_right
FIRE BIRD,Roselia,2020,rock,46,roselia,fire_bird
Make a Change,Paddy And The Rats,2020,rock,36,paddy_and_the_rats,make_a_change
Koli mi stanem soboiu - Stereo Version,Okean Elzy,2020,rock,30,okean_elzy,koli_mi_stanem_soboiu_stereo_version
Teni Tenime,Sena Sener,2020,rock,63,sena_sener,teni_tenime
Svintsovoe Odeialo,Miortvye Del'finy,2020,rock,28,miortvye_delfiny,svintsovoe_odeialo
Birakma Kendini,Kaan Bosnak,2020,rock,64,kaan_bosnak,birakma_kendini
Kiyiv-Berlin-Kiyiv,Fiolet,2020,rock,31,fiolet,kiyivberlinkiyiv
Mara,Teren,2020,rock,30,teren,mara
Darui,J:MORS,2020,rock,20,jmors,darui
SMT,Piriatin,2020,rock,31,piriatin,smt
Awesome God,Shane & Shane,2020,rock,51,shane_shane,awesome_god
"Chervona Kalina - z k/f ""Chervonii""",Haydamaky,2020,rock,27,haydamaky,chervona_kalina_z_kf_chervonii
Severnaia strana,25/17,2020,rock,28,2517,severnaia_strana
Walking Free,Micah Tyler,2020,rock,49,micah_tyler,walking_free
No,Fontaines D.C.,2020,rock,42,fontaines_dc,no
Steny Tsitadeli,Fun Mode,2020,rock,31,fun_mode,steny_tsitadeli
Mama mi na krk dala klic,Jaromir Nohavica,2020,rock,40,jaromir_nohavica,mama_mi_na_krk_dala_klic
Znaiu! Budet!,7B,2020,rock,30,7b,znaiu_budet
Khloptsi-Oligarkhi - Budapest Pop-Mix,Skriabin,2020,rock,28,skriabin,khloptsioligarkhi_budapest_popmix
Prosvistela - Trib'iut DDT,Operation Plasticine,2020,rock,30,operation_plasticine,prosvistela_tribiut_ddt
Ocean,Platon Karataev,2020,rock,34,platon_karataev,ocean
PB,Skhozha,2020,rock,29,skhozha,pb
There I Go,Common Kings,2020,rock,57,common_kings,there_i_go
Soul,Lee Brice,2020,rock,63,lee_brice,soul
Liudi,Daite tank (!),2020,rock,32,daite_tank_,liudi
Kto my?,Louna,2020,rock,28,louna,kto_my
La belle vie - The Good Life,Thomas Dutronc,2020,rock,42,thomas_dutronc,la_belle_vie_the_good_life
Shinkai,Eve,2020,rock,51,eve,shinkai
Ohne dich - Remix By Laibach,Rammstein,2020,rock,30,rammstein,ohne_dich_remix_by_laibach
Canter,Gerry Cinnamon,2020,rock,62,gerry_cinnamon,canter
Bismarck,RADIO TAPOK,2020,rock,31,radio_tapok,bismarck
Pomoika,shumnye i ugrozhaiushchie vykhodki,2020,rock,32,shumnye_i_ugrozhaiushchie_vykhodki,pomoika
Who Am I,NEEDTOBREATHE,2020,rock,58,needtobreathe,who_am_i
Das Elfte Gebot,Feuerschwanz,2020,rock,47,feuerschwanz,das_elfte_gebot
Tsvety,MINUS18,2020,rock,30,minus18,tsvety
Desde las Alturas,Guitarricadelafuente,2020,rock,47,guitarricadelafuente,desde_las_alturas
Dosit' sumnikh pisen',Kozak System,2020,rock,29,kozak_system,dosit_sumnikh_pisen
Otche,Liniia Mannergeima,2020,rock,31,liniia_mannergeima,otche
A thought on an autumn night,JANNABI,2020,rock,55,jannabi,a_thought_on_an_autumn_night
Fotosessiia,Leningrad,2020,rock,29,leningrad,fotosessiia
Smerch,Lumen,2020,rock,27,lumen,smerch
Never Again,Dear Sunday,2020,rock,50,dear_sunday,never_again
Okie From Muskogee - Live,John Anderson,2020,rock,52,john_anderson,okie_from_muskogee_live
Good Night Good Dream,Nerd Connection,2020,rock,54,nerd_connection,good_night_good_dream
Seven Nation Army,The White Stripes,2020,rock,50,the_white_stripes,seven_nation_army
Net na vas mentov,Dai Darogu!,2020,rock,19,dai_darogu,net_na_vas_mentov
Patience,Guns N' Roses,2020,rock,42,guns_n_roses,patience
Fantastika,Mumiy Troll,2020,rock,29,mumiy_troll,fantastika
Chiornyi plashch,Golos Omeriki,2020,rock,29,golos_omeriki,chiornyi_plashch
Takie devchonki,Mumiy Troll,2020,rock,29,mumiy_troll,takie_devchonki
Silver,DMA'S,2020,rock,50,dmas,silver
Don't Stop Me Now - Remastered 2011,Queen,2020,rock,36,queen,dont_stop_me_now_remastered_2011
Kazili Kuyum,Yuzyuzeyken Konusuruz,2020,rock,64,yuzyuzeyken_konusuruz,kazili_kuyum
Yildizlara Bak,Yasli Amca,2020,rock,64,yasli_amca,yildizlara_bak
Polovinkami Nozhnits,Miortvye Del'finy,2020,rock,26,miortvye_delfiny,polovinkami_nozhnits
Uzunlar - V2,Evdeki Saat,2020,rock,50,evdeki_saat,uzunlar_v2
I'm Not For Everyone,Brothers Osborne,2020,rock,58,brothers_osborne,im_not_for_everyone
Dzhin,Splean,2020,rock,28,splean,dzhin
Posle menia,shumnye i ugrozhaiushchie vykhodki,2020,rock,30,shumnye_i_ugrozhaiushchie_vykhodki,posle_menia
Kokayin,Zhadan i Sobaky,2020,rock,30,zhadan_i_sobaky,kokayin
"Leto, iunosti zakat",minimarket,2020,rock,29,minimarket,leto_iunosti_zakat
Misto,hurtom,2020,rock,26,hurtom,misto
Besame,David Bisbal,2020,rock,51,david_bisbal,besame
Eso Que Tu Me Das,Jarabe De Palo,2020,rock,60,jarabe_de_palo,eso_que_tu_me_das
Si Tu La Quieres,David Bisbal,2020,rock,58,david_bisbal,si_tu_la_quieres
Utekai,Mumiy Troll,2020,rock,28,mumiy_troll,utekai
Zviozdochka,Pornofilmy,2020,rock,28,pornofilmy,zviozdochka
Ne soromno,Marnii,2020,rock,29,marnii,ne_soromno
Life in the Tropics,Cienfue,2020,rock,46,cienfue,life_in_the_tropics
Garnogo dnia!,ASAFATOV,2020,rock,25,asafatov,garnogo_dnia
Plastilinovii son,Stereopalto,2020,rock,29,stereopalto,plastilinovii_son
Pesos,The Terrys,2020,rock,51,the_terrys,pesos
Hold Out,Sam Fender,2020,rock,49,sam_fender,hold_out
Nauchite menia liubit',snova ne uspel,2020,rock,29,snova_ne_uspel,nauchite_menia_liubit
Eivat enkelitkaan ilman siipia lenna,Maustetytot,2020,rock,39,maustetytot,eivat_enkelitkaan_ilman_siipia_lenna
Liquid Dynamite,NO CIGAR,2020,rock,47,no_cigar,liquid_dynamite
Kak okhuenno nigde ne rabotat',Golos Omeriki,2020,rock,28,golos_omeriki,kak_okhuenno_nigde_ne_rabotat
Eto po liubvi,Mumiy Troll,2020,rock,29,mumiy_troll,eto_po_liubvi
Iak den' posune nich,Tember Blanche,2020,rock,27,tember_blanche,iak_den_posune_nich
She's Mine,Kip Moore,2020,rock,55,kip_moore,shes_mine
Try Again,Walking On Cars,2020,rock,40,walking_on_cars,try_again
Shoot Me,The Hatters,2020,rock,30,the_hatters,shoot_me
Pliazh,Daite tank (!),2020,rock,30,daite_tank_,pliazh
Dobrii vechir tobi,Pikkardiis'ka tertsiia,2020,rock,25,pikkardiiska_tertsiia,dobrii_vechir_tobi
Leti,Vivienne Mort,2020,rock,27,vivienne_mort,leti
Perdon,David Bisbal,2020,rock,46,david_bisbal,perdon
Tu Po Kou ,SUPER BEAVER,2020,rock,52,super_beaver,tu_po_kou_
Baiu-bai,Zveri,2020,rock,31,zveri,baiubai
Mix 'Em With Whiskey,Drake White,2020,rock,51,drake_white,mix_em_with_whiskey
"Begi, moia zhizn'",Splean,2020,rock,26,splean,begi_moia_zhizn
Dancing In The Moonlight,King Harvest,2020,rock,36,king_harvest,dancing_in_the_moonlight
La Declaracion,El Zar,2020,rock,62,el_zar,la_declaracion
Retro,Daite tank (!),2020,rock,29,daite_tank_,retro
Rodimki,Pianoboy,2020,rock,24,pianoboy,rodimki
ID,Cidergirl,2020,rock,45,cidergirl,id
Hic Kimsenin Gunahi Yok,Sufle,2020,rock,61,sufle,hic_kimsenin_gunahi_yok
Losers,Balthazar,2020,rock,35,balthazar,losers
Oh really.,N.Flying,2020,rock,43,nflying,oh_really
anda-guraundo,MY FIRST STORY,2020,rock,45,my_first_story,andaguraundo
"Jos mulla ei ois sua, mulla ei ois mitaan",Maustetytot,2020,rock,40,maustetytot,jos_mulla_ei_ois_sua_mulla_ei_ois_mitaan
kapli krovi,istochnik,2020,rock,30,istochnik,kapli_krovi
"Spasibo, Artiom",GUDTAIMS,2020,rock,27,gudtaims,spasibo_artiom
Chornii,Liniia Mannergeima,2020,rock,28,liniia_mannergeima,chornii
Ne veru,Dai Darogu!,2020,rock,17,dai_darogu,ne_veru
Kriticheskoe myshlenie,Plan Lomonosova,2020,rock,26,plan_lomonosova,kriticheskoe_myshlenie
Gopnik Kolia,Operation Plasticine,2020,rock,28,operation_plasticine,gopnik_kolia
aironi,majiko,2020,rock,43,majiko,aironi
Zaporiz'kii marsh,Tin' Sontsia,2020,rock,26,tin_sontsia,zaporizkii_marsh
Amadeo (Still My God),Ryan Stevenson,2020,rock,56,ryan_stevenson,amadeo_still_my_god
"Zvuk - govno, pivo dorogoe!",Golos Omeriki,2020,rock,27,golos_omeriki,zvuk_govno_pivo_dorogoe
Zapishu svoio serdtse na sektsiiu plavan'ia,Gradusy,2020,rock,27,gradusy,zapishu_svoio_serdtse_na_sektsiiu_plavania
Nuzhno chto-to meniat',Blondinka KsU,2020,rock,25,blondinka_ksu,nuzhno_chtoto_meniat
Thinking 'Bout You (feat. Lauren Alaina),Dustin Lynch,2020,rock,62,dustin_lynch,thinking_bout_you_feat_lauren_alaina
Hua Shen ,POLKADOT STINGRAY,2020,rock,44,polkadot_stingray,hua_shen_
Pil,Livinston,2020,rock,26,livinston,pil
Sered Tinei,VII,2020,rock,28,vii,sered_tinei
Feel Invincible,RADIO TAPOK,2020,rock,28,radio_tapok,feel_invincible
Psycho Killer,Talking Heads,2020,rock,51,talking_heads,psycho_killer
Barbar,Kaan Bosnak,2020,rock,59,kaan_bosnak,barbar
kholoda,konets solnechnykh dnei,2020,rock,28,konets_solnechnykh_dnei,kholoda
'Til I Found You,Jeremy Loops,2020,rock,36,jeremy_loops,til_i_found_you
Cold Beer Calling My Name,Jameson Rodgers,2020,rock,58,jameson_rodgers,cold_beer_calling_my_name
Banks,NEEDTOBREATHE,2020,rock,57,needtobreathe,banks
Troja,In Extremo,2020,rock,42,in_extremo,troja
No Place Left to Leave,Brent Cobb,2020,rock,50,brent_cobb,no_place_left_to_leave
Molchanie iagniat,Louna,2020,rock,24,louna,molchanie_iagniat
Do sertsia,Fiolet,2020,rock,24,fiolet,do_sertsia
O Bi Karamel,Ozbi,2020,rock,60,ozbi,o_bi_karamel
Werewolf UA,Sasha Boole,2020,rock,24,sasha_boole,werewolf_ua
Antiaereo,Arde Bogota,2020,rock,60,arde_bogota,antiaereo
kaliforniia,shit shit shit!,2020,rock,27,shit_shit_shit,kaliforniia
You Keep Hope Alive,Mandisa,2020,rock,53,mandisa,you_keep_hope_alive
Battle Belongs,Phil Wickham,2020,rock,52,phil_wickham,battle_belongs
Infinity,Ocean Alley,2020,rock,50,ocean_alley,infinity
Vse shcho tebe ne vbivaie,Pianoboy,2020,rock,23,pianoboy,vse_shcho_tebe_ne_vbivaie
Sun Queen,Gerry Cinnamon,2020,rock,56,gerry_cinnamon,sun_queen
"Prizraki zavtra (Iz ""Vampiry srednei polosy"")",Mumiy Troll,2020,rock,26,mumiy_troll,prizraki_zavtra_iz_vampiry_srednei_polosy
Love You Like I Used To,Russell Dickerson,2020,rock,61,russell_dickerson,love_you_like_i_used_to
Ghost,Gerry Cinnamon,2020,rock,53,gerry_cinnamon,ghost
Xin Yu Bao ,Eve,2020,rock,48,eve,xin_yu_bao_
Midnight Train,SE SO NEON,2020,rock,39,se_so_neon,midnight_train
Uvol'te,Dai Darogu!,2020,rock,16,dai_darogu,uvolte
Talisman,Kurgan & Agregat,2020,rock,23,kurgan_agregat,talisman
Keep Me In The Moment - Radio Version,Jeremy Camp,2020,rock,54,jeremy_camp,keep_me_in_the_moment_radio_version
Till There's Nothing Left,Cam,2020,rock,52,cam,till_theres_nothing_left
Kusura Bakma,Tugkan,2020,rock,62,tugkan,kusura_bakma
osen',konets solnechnykh dnei,2020,rock,29,konets_solnechnykh_dnei,osen
Way Maker,Mandisa,2020,rock,53,mandisa,way_maker
Konfiskat,Liniia Mannergeima,2020,rock,27,liniia_mannergeima,konfiskat
Fonarnyi stolb,Kassiopeia,2020,rock,25,kassiopeia,fonarnyi_stolb
Hatami Dansa Kaldirdim,Kendimden Hallice,2020,rock,62,kendimden_hallice,hatami_dansa_kaldirdim
Uncharted - Recorded at Spotify Studios Stockholm,Kensington,2020,rock,48,kensington,uncharted_recorded_at_spotify_studios_stockholm
Depressiia,[Bi-2],2020,rock,27,bi2,depressiia
The God Who Stays,Matthew West,2020,rock,56,matthew_west,the_god_who_stays
Kafamda Kentsel Donusumler,Ikiye On Kala,2020,rock,55,ikiye_on_kala,kafamda_kentsel_donusumler
Dong,SE SO NEON,2020,rock,42,se_so_neon,dong
Rok-muzykant,Zhadan i Sobaky,2020,rock,23,zhadan_i_sobaky,rokmuzykant
"Un errore di distrazione - Tratto dal film ""L'ospite""",Brunori Sas,2020,rock,50,brunori_sas,un_errore_di_distrazione_tratto_dal_film_lospite
Ia vidchuvaiu tebe,Kozak System,2020,rock,25,kozak_system,ia_vidchuvaiu_tebe
It Ain't Easy,DeWolff,2020,rock,40,dewolff,it_aint_easy
All Night,Brothers Osborne,2020,rock,52,brothers_osborne,all_night
Cesse cesse,Clou,2020,rock,42,clou,cesse_cesse
Amores Lejanos,Los Enanitos Verdes,2020,rock,57,los_enanitos_verdes,amores_lejanos
Metfest,Feuerschwanz,2020,rock,42,feuerschwanz,metfest
Skin,Spacey Jane,2020,rock,57,spacey_jane,skin
Iz etikh sten,Louna,2020,rock,24,louna,iz_etikh_sten
Ridin' Roads,Dustin Lynch,2020,rock,63,dustin_lynch,ridin_roads
Faithful God,I AM THEY,2020,rock,53,i_am_they,faithful_god
Kardiomuziaka,Kurgan & Agregat,2020,rock,23,kurgan_agregat,kardiomuziaka
Zestarli jsme lasko,Jaromir Nohavica,2020,rock,32,jaromir_nohavica,zestarli_jsme_lasko
80,Son Feci Bisiklet,2020,rock,55,son_feci_bisiklet,80
Tsikave zhittia,Nitso Potvorno,2020,rock,27,nitso_potvorno,tsikave_zhittia
Shramy,Yorsh,2020,rock,23,yorsh,shramy
Jeopardy,Fran Palermo,2020,rock,26,fran_palermo,jeopardy
Kacar Gider,Dolu Kadehi Ters Tut,2020,rock,60,dolu_kadehi_ters_tut,kacar_gider
Chekhoslovakiia,Golos Omeriki,2020,rock,23,golos_omeriki,chekhoslovakiia
Al di la dell'amore,Brunori Sas,2020,rock,48,brunori_sas,al_di_la_dellamore
The Keeper,Blossoms,2020,rock,48,blossoms,the_keeper
Rodina,Piriatin,2020,rock,24,piriatin,rodina
Bubble,Etana,2020,rock,41,etana,bubble
Preloved,Peach Fur,2020,rock,46,peach_fur,preloved
Breaking Up Was Easy In The 90's,Sam Hunt,2020,rock,60,sam_hunt,breaking_up_was_easy_in_the_90s
Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin,2020,rock,55,chris_tomlin,thank_you_lord_feat_thomas_rhett_florida_georgia_line
Solnyshko,KDRR,2020,rock,24,kdrr,solnyshko
Privychka kurit',MINUS18,2020,rock,23,minus18,privychka_kurit
Svideteli stabil'nosti,Drugoi Veter,2020,rock,23,drugoi_veter,svideteli_stabilnosti
Alive & Breathing (feat. Elle Limebear),Matt Maher,2020,rock,51,matt_maher,alive_breathing_feat_elle_limebear
Geceyi Anlatmis,Ozbi,2020,rock,58,ozbi,geceyi_anlatmis
Nos celebrations,Indochine,2020,rock,54,indochine,nos_celebrations
Khoroshii tsar' i znakomaia von',Lumen,2020,rock,23,lumen,khoroshii_tsar_i_znakomaia_von
Good for You,Spacey Jane,2020,rock,55,spacey_jane,good_for_you
Hard To Forget,Sam Hunt,2020,rock,61,sam_hunt,hard_to_forget
lyl~ - kyrwky mn lstwdyw,Cairokee,2020,rock,54,cairokee,lyl_kyrwky_mn_lstwdyw
Tudo Vai Dar Certo,Natiruts,2020,rock,65,natiruts,tudo_vai_dar_certo
Stare dobre casy,Jaromir Nohavica,2020,rock,29,jaromir_nohavica,stare_dobre_casy
Mariposas,Los Enanitos Verdes,2020,rock,37,los_enanitos_verdes,mariposas
Lemonade,Planet Funk,2020,rock,37,planet_funk,lemonade
Chernaia aptechka,Kassiopeia,2020,rock,22,kassiopeia,chernaia_aptechka
Ochi Vid'mi,VII,2020,rock,26,vii,ochi_vidmi
On Our Own,Lime Cordiale,2020,rock,49,lime_cordiale,on_our_own
Whiskey And Rain,Michael Ray,2020,rock,59,michael_ray,whiskey_and_rain
Pankareala,Subcarpati,2020,rock,37,subcarpati,pankareala
Timidez (feat. Natalia Lafourcade),Gepe,2020,rock,47,gepe,timidez_feat_natalia_lafourcade
Dirt Cheap,Lime Cordiale,2020,rock,49,lime_cordiale,dirt_cheap
Memory I Don't Mess With,Lee Brice,2020,rock,56,lee_brice,memory_i_dont_mess_with
Soldier On,DI-RECT,2020,rock,50,direct,soldier_on
Tak se nezlob,Marek Ztraceny,2020,rock,46,marek_ztraceny,tak_se_nezlob
Il mondo si divide,Brunori Sas,2020,rock,50,brunori_sas,il_mondo_si_divide
Vogniane Kolo,VII,2020,rock,25,vii,vogniane_kolo
All My Problems,Surf Trash,2020,rock,45,surf_trash,all_my_problems
Belaia krov' inkvizitsii,StimfoniIa,2020,rock,24,stimfoniia,belaia_krov_inkvizitsii
"Voda, Co Ma Drzi Nad Vodou",Elan,2020,rock,49,elan,voda_co_ma_drzi_nad_vodou
Ni moria ni berega,snova ne uspel,2020,rock,24,snova_ne_uspel,ni_moria_ni_berega
Koliskova,Khrystyna Soloviy,2020,rock,25,khrystyna_soloviy,koliskova
Seksual'ni akordi,Kurgan & Agregat,2020,rock,22,kurgan_agregat,seksualni_akordi
List Dodomu,VII,2020,rock,24,vii,list_dodomu
Have You Ever Seen The Rain,Miss Montreal,2020,rock,45,miss_montreal,have_you_ever_seen_the_rain
One Margarita,Luke Bryan,2020,rock,60,luke_bryan,one_margarita
Prostoi vinegret,Plan Lomonosova,2020,rock,24,plan_lomonosova,prostoi_vinegret
