Title,Artist,Year,Genre,Popularity
Rain On Me (with Ariana Grande),Lady Gaga,2020,pop,73
Shinunoga E-Wa,Fujii Kaze,2020,pop,77
Don't Say Goodbye (feat. Tove Lo),Alok,2020,pop,65
Chicago Freestyle (feat. Giveon),Drake,2020,pop,78
Him & I,G-Eazy,2020,pop,66
Stuck with U (with Justin Bieber),Ariana Grande,2020,pop,80
So Am I,Ava Max,2020,pop,70
Freak,Doja Cat,2020,pop,74
I Know The End,Phoebe Bridgers,2020,pop,76
Michelle,Sir Chloe,2020,pop,70
hot girl bummer,blackbear,2020,pop,74
motive (with Doja Cat),Ariana Grande,2020,pop,73
WHATS POPPIN,Jack Harlow,2020,pop,73
Pretty Savage,BLACKPINK,2020,pop,70
Laugh Now Cry Later (feat. Lil Durk),Drake,2020,pop,76
Hawai,Maluma,2020,pop,82
Still With You,Jung Kook,2020,pop,78
Que Calor,Major Lazer,2020,pop,66
this is me trying,Taylor Swift,2020,pop,75
Broke In A Minute,Tory Lanez,2020,pop,74
Freak (feat. REI AMI),Sub Urban,2020,pop,69
Meet Me At Our Spot,THE ANXIETY,2020,pop,74
If You Love Her,Forest Blakk,2020,pop,75
Not You Too (feat. Chris Brown),Drake,2020,pop,78
34+35,Ariana Grande,2020,pop,76
Toosie Slide,Drake,2020,pop,70
Back Door,Stray Kids,2020,pop,69
Animal,Sir Chloe,2020,pop,68
IDK You Yet,Alexander 23,2020,pop,71
Who's Laughing Now,Ava Max,2020,pop,64
TKN (feat. Travis Scott),ROSALIA,2020,pop,68
Control,Zoe Wees,2020,pop,71
my future,Billie Eilish,2020,pop,69
4AEM,Grimes,2020,pop,64
Harleys In Hawaii,Katy Perry,2020,pop,72
Ashes,Stellar,2020,pop,71
come,Adrianne Lenker,2020,pop,70
Secrets,Regard,2020,pop,66
Killshot,Magdalena Bay,2020,pop,69
Hong Lian Hua ,LiSA,2020,pop,73
Toosie Slide,Drake,2020,pop,68
Given-Taken,ENHYPEN,2020,pop,70
You're Somebody Else,flora cash,2020,pop,68
Still Trappin',Lil Durk,2020,pop,68
illicit affairs,Taylor Swift,2020,pop,75
ingydar,Adrianne Lenker,2020,pop,68
Rain On Me (with Ariana Grande),Lady Gaga,2020,pop,71
Time Flies,Drake,2020,pop,74
Savage Love (Laxed - Siren Beat),Jawsh 685,2020,pop,71
Are You All Good?,breathe.,2020,pop,61
Kamin (feat. JONY),EMIN,2020,pop,72
Love Not War (The Tampa Beat),Jason Derulo,2020,pop,65
ON,BTS,2020,pop,71
mirrorball,Taylor Swift,2020,pop,74
utsuseewa,Ado,2020,pop,65
Faith,The Weeknd,2020,pop,67
All We Got (feat. KIDDO),Robin Schulz,2020,pop,59
Levitating (feat. DaBaby),Dua Lipa,2020,pop,68
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2020,pop,59
All I Want,Olivia Rodrigo,2020,pop,73
The Cut That Always Bleeds,Conan Gray,2020,pop,65
Black Swan,BTS,2020,pop,70
Fever,Dua Lipa,2020,pop,66
Cloud 9,Beach Bunny,2020,pop,74
Life Goes On,BTS,2020,pop,75
Afterglow,Ed Sheeran,2020,pop,68
Tick Tock (feat. 24kGoldn),Clean Bandit,2020,pop,66
Fly Away,Tones And I,2020,pop,65
WANNABE,ITZY,2020,pop,68
In Your Eyes (feat. Alida),Robin Schulz,2020,pop,59
pov,Ariana Grande,2020,pop,74
Wish You Were Sober,Conan Gray,2020,pop,71
What A Man Gotta Do,Jonas Brothers,2020,pop,70
Be Kind (with Halsey),Marshmello,2020,pop,72
Tyler Herro,Jack Harlow,2020,pop,69
seasons,wave to earth,2020,pop,81
9,Dean Blunt,2020,pop,66
POPSTAR (feat. Drake),DJ Khaled,2020,pop,67
i'm so tired...,Lauv,2020,pop,71
Mad World,Timmy Trumpet,2020,pop,66
the 1,Taylor Swift,2020,pop,74
Kholodok,Mevl,2020,pop,51
Gimme Love,Joji,2020,pop,70
Ghostkeeper,Klangkarussell,2020,pop,63
Echo,Olivia Dean,2020,pop,67
Mmmh,KAI,2020,pop,68
Blastoff (feat. Juice WRLD),Internet Money,2020,pop,68
Intentions (feat. Quavo),Justin Bieber,2020,pop,75
Love Me Anyway,Chappell Roan,2020,pop,71
I CAN'T STOP ME,TWICE,2020,pop,70
Filter,BTS,2020,pop,68
Moon Song,Phoebe Bridgers,2020,pop,70
my ex's best friend (with blackbear),mgk,2020,pop,73
invisible string,Taylor Swift,2020,pop,73
Without Me,Halsey,2020,pop,67
Who,Lauv,2020,pop,68
How Do You Sleep?,Sam Smith,2020,pop,67
Put A Little Love On Me,Niall Horan,2020,pop,66
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2020,pop,70
Sanctuary,Joji,2020,pop,75
You should be sad,Halsey,2020,pop,69
Vino i sigarety,aliona shvets.,2020,pop,55
Monsters (feat. blackbear),All Time Low,2020,pop,69
Del Mar,Ozuna,2020,pop,67
GREECE (feat. Drake),DJ Khaled,2020,pop,68
Love me or Leave me,DAY6,2020,pop,63
Na tviche,neksiusha,2020,pop,55
Carita de Inocente,Prince Royce,2020,pop,62
Steeeam,Shelly,2020,pop,72
Think About Things,Dadi Freyr,2020,pop,61
Maine,Noah Kahan,2020,pop,77
LION,(G)I-DLE,2020,pop,61
Belym,NEMIGA,2020,pop,53
Fever,Dua Lipa,2020,pop,61
Seesaw,Ummet Ozcan,2020,pop,60
Seesaw,Ummet Ozcan,2020,pop,60
Black And White,Niall Horan,2020,pop,65
Mishka (feat. KATERINA),Poshlaya Molly,2020,pop,53
Why,Dominic Fike,2020,pop,69
Thinking 'Bout Love,Wild Rivers,2020,pop,72
Nice To Meet Ya,Niall Horan,2020,pop,62
Black Swan,BTS,2020,pop,62
Kleopatri,Poshlaya Molly,2020,pop,53
pervoe svidanie,aliona shvets.,2020,pop,54
You Broke Me First,Conor Maynard,2020,pop,65
MAGO,GFRIEND,2020,pop,67
Iunost',Dabro,2020,pop,57
Bespechnyi rytsar' t'my,Poshlaya Molly,2020,pop,53
Papina liubovnitsa,Monetochka,2020,pop,53
Laisse-moi t'aimer,Laurie Darmon,2020,pop,59
Not Shy,ITZY,2020,pop,64
Pyiala,AIGEL,2020,pop,54
Fenibut,neksiusha,2020,pop,54
Demony,Tri dnia dozhdia,2020,pop,53
Despeinada,Ozuna,2020,pop,76
Ya Habibi,Mohamed Ramadan,2020,pop,61
Dniami-nochami,pyrokinesis,2020,pop,52
Mal'chik na deviatke,DEAD BLONDE,2020,pop,51
Vtiurilas',Dora,2020,pop,52
Afterthought,Joji,2020,pop,69
go,Cat Burns,2020,pop,63
Glue Myself Shut,Noah Kahan,2020,pop,71
Lollipop,Eldzhey,2020,pop,49
Ironiia,lampabikt,2020,pop,51
Kokoro,FRENDZONA,2020,pop,52
Higher,Tems,2020,pop,73
ia tseluiu devochek,ooes,2020,pop,49
Ty razbila papinu mashinu,Poshlaya Molly,2020,pop,51
Hit Different,SZA,2020,pop,69
Se Te Nota (with Guaynaa),Lele Pons,2020,pop,68
Free Mind,Tems,2020,pop,74
Essence (feat. Tems),Wizkid,2020,pop,72
Esli tebe budet grustno,Rauf & Faik,2020,pop,56
Sempe,L.A.X,2020,pop,65
Menia ne budet,ANIKV,2020,pop,50
Hecha Pa' Mi,Boza,2020,pop,72
My Oasis (feat. Burna Boy),Sam Smith,2020,pop,61
Krash,Klava Koka,2020,pop,54
Toxic,Kehlani,2020,pop,68
Panorama,IZ*ONE,2020,pop,65
Eto proidiot,Pornofilmy,2020,pop,47
Chosen (feat. Ty Dolla $ign),Blxst,2020,pop,70
X.O,The Limba,2020,pop,52
Devochka tantsui,Artik & Asti,2020,pop,53
N'y pense plus,Tayc,2020,pop,68
Pobolelo i proshlo,HENSY,2020,pop,50
Abyss,Jin,2020,pop,64
"Ia, TY i MORE",GAYAZOV$ BROTHER$,2020,pop,49
pirozhok,ooes,2020,pop,47
bonfire,wave to earth,2020,pop,68
Femme Like U - J,Emma Peters,2020,pop,56
"Me, Myself & I",G-Eazy,2020,pop,52
Perezhivu,Monetochka,2020,pop,48
Days Like This,Dermot Kennedy,2020,pop,62
Siiai,Ramil',2020,pop,52
MAL'ChIK,FOGEL',2020,pop,48
Tutu,Camilo,2020,pop,68
Come Around Me,Justin Bieber,2020,pop,66
Margarita (con Marracash),Elodie,2020,pop,62
Sara perche ti amo,DJ Matrix,2020,pop,59
Minefields,Faouzia,2020,pop,62
Infinity (feat. Omah Lay),Olamide,2020,pop,67
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2020,pop,66
POPOPOP,Gambi,2020,pop,62
Relacion - Remix,Sech,2020,pop,67
Jolie nana,Aya Nakamura,2020,pop,62
A esli eto liubov'?,HammAli & Navai,2020,pop,54
sijag,Gaho,2020,pop,64
Samyi luchshii emo pank,Poshlaya Molly,2020,pop,47
Uuu,LSP,2020,pop,46
Mean It,Lauv,2020,pop,76
Poslednii potselui,Artik & Asti,2020,pop,49
Rolls Royce,Geegun,2020,pop,50
eight(Prod.&Feat. SUGA of BTS),IU,2020,pop,67
Drama,MATRANG,2020,pop,44
PORFA,Feid,2020,pop,73
Feelings,Lauv,2020,pop,67
Chalouper,Gael Faye,2020,pop,59
Molniia,Dima Bilan,2020,pop,51
5000,Irina Kairatovna,2020,pop,51
Ulybka,PIZZA,2020,pop,47
Na svoiom vaibe (feat. Guf),Jah Khalib,2020,pop,49
Lemon,Kenshi Yonezu,2020,pop,70
Body on Fire,Dillistone,2020,pop,51
El Mismo Aire - con Pablo Alboran,Camilo,2020,pop,74
Heartless (feat. Morgan Wallen),Diplo,2020,pop,78
Mir soshiol s uma,JONY,2020,pop,52
Plachu na tekhno,CREAM SODA,2020,pop,46
Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,2020,pop,63
Dile a El,Rauw Alejandro,2020,pop,76
Already Best Friends (feat. Chris Brown),Jack Harlow,2020,pop,65
Ty besposhchadna,JONY,2020,pop,51
Vatsap,VESNA305,2020,pop,47
slizyvai,ooes,2020,pop,44
skeiter,aliona shvets.,2020,pop,46
Vatsap,VESNA305,2020,pop,47
slizyvai,ooes,2020,pop,44
skeiter,aliona shvets.,2020,pop,46
Melegim,Soolking,2020,pop,65
Chuvstva-propaganda,DEAD BLONDE,2020,pop,46
moloko,aliona shvets.,2020,pop,46
Chiornyi meren,NAVAI,2020,pop,50
Gudki,MOT,2020,pop,49
Somebody,Dagny,2020,pop,57
Oye,TINI,2020,pop,64
Meteliki,Anna Trincher,2020,pop,42
kompleksy,aliona shvets.,2020,pop,46
Tisha,Fiolet,2020,pop,43
nebolei,Basta,2020,pop,47
Her,Anne-Marie,2020,pop,57
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,73
Triflin Hoes,Lil Durk,2020,pop,64
A Partir De Hoy,David Bisbal,2020,pop,70
Pilote (feat. Hamza),PLK,2020,pop,63
Iagoda malinka,Khabib,2020,pop,52
Snezhinka,Papin Olimpos,2020,pop,45
Kroshka,Monetochka,2020,pop,44
"Sama p'iu, sama nalivaiu",gurt VIP,2020,pop,41
Viceversa,Francesco Gabbani,2020,pop,64
Frantsuzskii potselui,Misha Marvin,2020,pop,51
Haru wo Tsugeru,yama,2020,pop,60
Serdtse,passmurny,2020,pop,45
Ne Kiriai,MUKKA,2020,pop,45
memy,aliona shvets.,2020,pop,45
padik,kis-kis,2020,pop,44
banochka s okurkami,KOSMONAVTOV NET,2020,pop,45
KPSP,Gruppa Skryptonite,2020,pop,43
Kidult,SEVENTEEN,2020,pop,65
"always, i'll care",Jeremy Zucker,2020,pop,65
Na obratnoi storone zemli,Dora,2020,pop,46
Trouble,melvitto,2020,pop,64
Zavisimost',pyrokinesis,2020,pop,44
El Fin del Mundo,La La Love You,2020,pop,71
Devochka s kartinki,Egor Kreed,2020,pop,47
Strip klab,Poshlaya Molly,2020,pop,44
Val's,Ramil',2020,pop,44
Veselaia pesnia,Egor Kreed,2020,pop,44
Carrousel (feat. Indila),Amir,2020,pop,57
Again,Wande Coal,2020,pop,68
Molodost',NEMIGA,2020,pop,41
Na kryshe,Dabro,2020,pop,47
Any song,ZICO,2020,pop,62
Mala Fama,Danna Paola,2020,pop,68
Ne nado byt' sil'noi,Misha Marvin,2020,pop,48
Chuvstva,Artik & Asti,2020,pop,47
Poshliu ego na...,Dora,2020,pop,44
Damages,Tems,2020,pop,66
Kretin,VESNA305,2020,pop,44
Tebia liubit',Tri dnia dozhdia,2020,pop,44
Ia tebia nashel,VESNA305,2020,pop,46
Kholodnyi dozhd',prosto Lera,2020,pop,42
Chuzhoe gore,Pornofilmy,2020,pop,41
Madam,JONY,2020,pop,49
Lily of The Valley,DANIEL,2020,pop,66
Malyshka,Sharlot,2020,pop,43
22,TINI,2020,pop,60
You Got It,Vedo,2020,pop,69
Bai Ri ,King Gnu,2020,pop,66
Lights,Ellie Goulding,2020,pop,60
Nenavizhu goroda,Mary Gu,2020,pop,44
Uroki liubvi,Pornofilmy,2020,pop,41
Arrogante,Irama,2020,pop,57
The Most Beautiful Thing,Bruno Major,2020,pop,67
Iasnyi moi svet (Velum Remix),Tatiana Bulanova,2020,pop,42
Pastello Bianco,Pinguini Tattici Nucleari,2020,pop,66
Siempre Que Amanece,Maka,2020,pop,59
Sama faina,gurt Lisapetnii batal'ion,2020,pop,40
Inolvidable,Ovy On The Drums,2020,pop,75
Pokinula chat,Klava Koka,2020,pop,47
Mr. & Mrs. Smith (feat. Nyusha),Egor Kreed,2020,pop,47
Koroba,Tiwa Savage,2020,pop,60
tabun,YOASOBI,2020,pop,64
Ty takaia krasivaia,NILETTO,2020,pop,48
Svetofory,prosto Lera,2020,pop,42
Mediterranea,Irama,2020,pop,59
nekrasivye glaza,aliona shvets.,2020,pop,42
Egoist,NAVAI,2020,pop,47
People You Know,Selena Gomez,2020,pop,47
Maemo,MamaRika,2020,pop,39
Vse mimo,Artik & Asti,2020,pop,46
Menia ne budet,ANIKV,2020,pop,43
Te Amo,Calema,2020,pop,58
mashina dlia ubiistv,aliona shvets.,2020,pop,42
Una Locura,Ozuna,2020,pop,70
Fukakoryoku,Vaundy,2020,pop,55
The One,Rea Garvey,2020,pop,54
Caramelo - Remix,Ozuna,2020,pop,70
Tokyo Flash,Vaundy,2020,pop,57
Can I,Kehlani,2020,pop,64
P'ianuiu domoi,Klava Koka,2020,pop,49
Ne skhodi s uma,AMCHI,2020,pop,45
Zombie,DAY6,2020,pop,59
"Saliut, Vera",Mona Songz,2020,pop,44
Trogat' zapreshcheno,HANNA,2020,pop,45
Carre VIP,Naps,2020,pop,59
MALOLETNIaIa LIuBOV',FOGEL',2020,pop,40
Pustota,JONY,2020,pop,48
Suka viina!,Skriabin,2020,pop,39
Taiu,VAVAN,2020,pop,47
Shampans'ki ochi,Pianoboy,2020,pop,38
meloch',kis-kis,2020,pop,40
A.W.A,Lacrim,2020,pop,44
Yan ,LiSA,2020,pop,61
geuddae geu ain,Kim Feel,2020,pop,55
Marafony,Tri dnia dozhdia,2020,pop,41
Cabeza,OBOY,2020,pop,64
Seni Dert Etmeler,Madrigal,2020,pop,68
Parce (feat. Justin Quiles),Maluma,2020,pop,68
16 Marzo (feat. Gow Tribe),Achille Lauro,2020,pop,67
Fly 2,Zivert,2020,pop,46
9 gramm svintsa,Jah Khalib,2020,pop,45
Ridere,Pinguini Tattici Nucleari,2020,pop,66
Madrid (feat. Myke Towers),Maluma,2020,pop,68
Ona ne takaia,Dabro,2020,pop,43
Gan Dian ,Kenshi Yonezu,2020,pop,68
I Don't Know Why,NOTD,2020,pop,58
Liutiki,prosto Lera,2020,pop,38
M' Manc (con Geolier & Sfera Ebbasta),Shablo,2020,pop,67
Uzunlar - V1,Evdeki Saat,2020,pop,64
Osen' p'ianaia,Dora,2020,pop,41
Byvshaia,Eva Vlasova,2020,pop,44
Un Beso en Madrid,TINI,2020,pop,61
Drill FR 4,Gazo,2020,pop,57
ADMV,Maluma,2020,pop,65
Here I Am Again,Yerin Baek,2020,pop,60
Superclassico,Ernia,2020,pop,64
Kostior,HENSY,2020,pop,42
J'picole,Sasso,2020,pop,62
Chiasso,Random,2020,pop,57
Kaiju no Hanauta,Vaundy,2020,pop,58
Privychka,Tri dnia dozhdia,2020,pop,40
It's Ok If You Forget Me,Astrid S,2020,pop,58
Tanz fur mich,Provinz,2020,pop,44
+ (MAS),Aitana,2020,pop,65
Si Tu La Quieres,David Bisbal,2020,pop,65
La Nota,Manuel Turizo,2020,pop,67
"Ty znaesh', gde menia iskat'",Irina Dubtsova,2020,pop,41
Bandido,Ana Barbara,2020,pop,60
Parabola,MOT,2020,pop,42
VYPUSKNIK,FOGEL',2020,pop,40
Eenie Meenie,Sean Kingston,2020,pop,65
Relacion,Sech,2020,pop,68
Ty pari,JONY,2020,pop,46
Medusa,Landy,2020,pop,63
Por Primera Vez,Camilo,2020,pop,71
Favorito,Camilo,2020,pop,69
nevyvoZIMAia,NILETTO,2020,pop,44
Hua niWang Ling ,yorushika,2020,pop,65
Mas De Lo Que Aposte,Aitana,2020,pop,67
The Key,Tems,2020,pop,61
Shout Baby,Ryokuoushoku Shakai,2020,pop,61
La Mitad,Camilo,2020,pop,74
Save Me,Jelly Roll,2020,pop,70
Fingertips,Tom Gregory,2020,pop,53
Vesnushki,pyrokinesis,2020,pop,39
Amour censure,Hoshi,2020,pop,62
C'est une belle journee,Mylene Farmer,2020,pop,51
911,Jah Khalib,2020,pop,46
Scrivile Scemo,Pinguini Tattici Nucleari,2020,pop,61
Flamingo,Kenshi Yonezu,2020,pop,61
Met the Devil in Oklahoma,Josh Meloy,2020,pop,66
Toutes generations (feat. Rim'K),PLK,2020,pop,54
Ia delaiu shag,The Hatters,2020,pop,39
Internet Sensation,Lil Durk,2020,pop,62
Al'ma-mater,pyrokinesis,2020,pop,38
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,66
Ginger (feat. Burna Boy),Wizkid,2020,pop,64
Reloj,Rauw Alejandro,2020,pop,70
Mahragan Bent El Geran,Hassan Shakosh,2020,pop,57
Good Times,Ghali,2020,pop,57
Color Esperanza 2020,Diego Torres,2020,pop,67
Qui,Tayc,2020,pop,63
Blessed (feat. Damian Marley),Wizkid,2020,pop,61
INDELEBILE,Yseult,2020,pop,58
Respire,Gael Faye,2020,pop,55
"Zhit', ne dumaia o tebe",Bahh Tee,2020,pop,42
Te Espere,Jesse & Joy,2020,pop,75
Freeze Rael,Freeze corleone,2020,pop,61
On sait jamais (feat. Niska),PLK,2020,pop,52
Si Me Dices Que Si,Reik,2020,pop,70
Due ali,Frah Quintale,2020,pop,57
Trieste,Lucio Corsi,2020,pop,61
CORAZON SIN VIDA,Aitana,2020,pop,63
Monet,Alligatoah,2020,pop,61
Doudou,Aya Nakamura,2020,pop,60
Qun Qing ,YOASOBI,2020,pop,63
Born to Shine,Diljit Dosanjh,2020,pop,76
Tranen aus Kajal,CELINE,2020,pop,60
Sere,SPINALL,2020,pop,59
Zazhigalka,VAVAN,2020,pop,44
Seni Suiem,Kairat Nurtas,2020,pop,42
Ponte Pa' Mi,Rauw Alejandro,2020,pop,71
Dybala,Maes,2020,pop,63
Okay,Adekunle Gold,2020,pop,59
Athina Mou,Konstantinos Argiros,2020,pop,51
Dybala,Maes,2020,pop,63
Okay,Adekunle Gold,2020,pop,59
Athina Mou,Konstantinos Argiros,2020,pop,51
"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",Achille Lauro,2020,pop,58
6.3,Naps,2020,pop,63
Niente Canzoni D'Amore,Elodie,2020,pop,58
Chico (feat. Rose Villain & Luche),Gue,2020,pop,62
Amarena,Frah Quintale,2020,pop,55
Bare Wit Me,Teyana Taylor,2020,pop,60
katsuteTian Cai datsutaAn tachihe,Creepy Nuts,2020,pop,57
True Love (feat. Tay Iwar & Projexx),Wizkid,2020,pop,59
Svag,Victor Leksell,2020,pop,64
Ya Ghayeb,Fadel Chaker,2020,pop,62
Best Thing,Janine,2020,pop,53
Per due che come noi,Brunori Sas,2020,pop,62
Comme toi,Tayc,2020,pop,64
Melodie,OBOY,2020,pop,62
Joli bebe,Naza,2020,pop,60
Complique,Dadju,2020,pop,67
Jamais,Mister V,2020,pop,57
Altust Olmusum,Mavi Gri,2020,pop,69
Fei Xing Ting ,King Gnu,2020,pop,62
Body Like A Back Road,Sam Hunt,2020,pop,71
Zai Hui  (produced by Ayase),LiSA,2020,pop,59
HE OH,Gambi,2020,pop,59
Mela!,Ryokuoushoku Shakai,2020,pop,67
Sang Rahiyo,Jasleen Royal,2020,pop,77
Blanche,Maes,2020,pop,63
Ringo Starr,Pinguini Tattici Nucleari,2020,pop,58
All About You,Jah Khalib,2020,pop,41
Italia,Jul,2020,pop,62
NAN CHUN,SE SO NEON,2020,pop,56
Dans les clips,PLK,2020,pop,51
Aimer a mort,Louane,2020,pop,57
haruzion,YOASOBI,2020,pop,59
GIVE HEAVEN SOME HELL,HARDY,2020,pop,71
Na ostri noze,Ewa Farna,2020,pop,45
Algo Magico,Rauw Alejandro,2020,pop,72
Quiereme Mientras Se Pueda,Manuel Turizo,2020,pop,64
7 Stunden,LEA,2020,pop,55
beau-papa,Vianney,2020,pop,60
Wenn die Party vorbei ist,Provinz,2020,pop,39
anoMeng wonazotsute,YOASOBI,2020,pop,61
Pieces,Muscadine Bloodline,2020,pop,69
Las Locuras Mias,Silvestre Dangond,2020,pop,64
Mais je t'aime,Grand Corps Malade,2020,pop,55
You're Just Like the Spring,Ruta MUR,2020,pop,32
Excuses,AP Dhillon,2020,pop,74
Te Amo,Calema,2020,pop,53
Higher Ground,SKAAR,2020,pop,48
Elegi (feat. Dimelo Flow),Rauw Alejandro,2020,pop,68
Leila,Reynmen,2020,pop,57
Bottle and Mary Jane,Jelly Roll,2020,pop,67
Freccia Bianca,Lucio Corsi,2020,pop,57
C'est la Vie,Achille Lauro,2020,pop,58
Me Ne Frego,Achille Lauro,2020,pop,58
Zipette,Ninho,2020,pop,56
Donne-moi l'accord,Dadju,2020,pop,59
Marbella,Dopebwoy,2020,pop,58
BORRAXXA,Feid,2020,pop,65
On t'emmene,Trois Cafes Gourmands,2020,pop,57
Raspoutine,Ziak,2020,pop,60
Distant,Maes,2020,pop,63
Piel Canela,Cuco,2020,pop,68
Molodiozh',Irina Kairatovna,2020,pop,36
Ice T,Tems,2020,pop,57
Athina Mou,Konstantinos Argiros,2020,pop,50
Uslanmiyor Bu,Zeynep Bastik,2020,pop,58
G.O.A.T.,Diljit Dosanjh,2020,pop,72
"Scara 2, Etajul 7",Carla's Dreams,2020,pop,49
Pensandote,Rauw Alejandro,2020,pop,70
you!,LANY,2020,pop,64
My Salsa,Franglish,2020,pop,59
Mi Cuarto,Jerry Di,2020,pop,68
Enchule,Rauw Alejandro,2020,pop,66
Ma toLu ,Kenshi Yonezu,2020,pop,61
Ich hab' getraumt von dir - 2020 Remaster,Matthias Reim,2020,pop,58
Tu Carcel - En Vivo,Los Enanitos Verdes,2020,pop,61
Mai E Poi Mai,Olly,2020,pop,58
Neyin Nesi,Dolu Kadehi Ters Tut,2020,pop,63
O Nosso Amor,Soraia Ramos,2020,pop,53
SI NO VAS A VOLVER,Aitana,2020,pop,61
Champagne Papi (feat. SRNO),Dopebwoy,2020,pop,56
Loading,Olamide,2020,pop,57
Juramento eterno de sal,Alvaro De Luna,2020,pop,57
So Love,Irina Barros,2020,pop,53
Deja vu,Scarlet Pleasure,2020,pop,45
Je mi fajn,Earth,2020,pop,42
Paranoie,Olly,2020,pop,60
doron,King Gnu,2020,pop,55
Freestyle 5min #8,Zkr,2020,pop,57
Slabiciuni,DJ Project,2020,pop,44
Malli,Kidda,2020,pop,55
Winter,SE SO NEON,2020,pop,50
Sakartvelos Iavnana,Bravo Metehi,2020,pop,36
Dans l'espace (feat. Heuss l'Enfoire),Gambi,2020,pop,58
Angela,Hatik,2020,pop,59
SLIME (feat. Rondodasosa),Lazza,2020,pop,55
Teni Tenime,Sena Sener,2020,pop,63
X19X,Feid,2020,pop,66
Teni Tenime,Sena Sener,2020,pop,63
X19X,Feid,2020,pop,66
Birakma Kendini,Kaan Bosnak,2020,pop,64
Dum,Bolaget,2020,pop,60
Djomb - Bien ou quoi,Bosh,2020,pop,54
Asal Mein,Darshan Raval,2020,pop,72
Loin de moi,Naza,2020,pop,58
Somebody - Acoustic,Dagny,2020,pop,48
Pourtant,PLK,2020,pop,56
No Te Vayas,Camilo,2020,pop,64
Brouncha,Jul,2020,pop,54
ALYX (feat. Capo Plaza),Lazza,2020,pop,58
ErruDumEllaHvad,ICEKIID,2020,pop,50
Mi Religion,Nil Moliner,2020,pop,57
Bertaut,Nadin Amizah,2020,pop,81
Brown Munde,AP Dhillon,2020,pop,69
Vsechno nebo nic,Ewa Farna,2020,pop,46
Albi Ya Albi,Nancy Ajram,2020,pop,63
Coffre plein,Koba LaD,2020,pop,57
Halbuki,Yalin,2020,pop,69
Quatre,Ziak,2020,pop,53
La Culpa,Jessi Uribe,2020,pop,62
9 1 1 3,Zola,2020,pop,46
Lantas,Juicy Luicy,2020,pop,80
For Ya,Jiang Xiao Ni ,2020,pop,60
Fais-moi signe,Hoshi,2020,pop,53
Mi Venganza,Alzate,2020,pop,59
La storia infinita,Pinguini Tattici Nucleari,2020,pop,58
Monica,Naps,2020,pop,65
"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,2020,pop,56
anything 4 u,LANY,2020,pop,66
Uwrongo - Edit,Prince Kaybee,2020,pop,44
Je mi fajn,Earth,2020,pop,44
Alag Aasmaan,Anuv Jain,2020,pop,72
Manjha,Vishal Mishra,2020,pop,72
Rap catechisme,Freeze corleone,2020,pop,55
Ah Canim Sevgilim - Demo,Rei 6,2020,pop,63
El Mismo Aire,Camilo,2020,pop,65
melt bitter,satomoka,2020,pop,61
"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,2020,pop,67
ELEGANTE (feat. Sfera Ebbasta),DrefGold,2020,pop,59
Chung Ta Cua Hien Tai,Son Tung M-TP,2020,pop,63
Nobody,DJ Neptune,2020,pop,54
Quand je marche,Ben Mazue,2020,pop,59
Baluius',Irina Kairatovna,2020,pop,43
LOPSA STORY,1PLIKE140,2020,pop,64
Chemo Feria,Bravo Metehi,2020,pop,33
Elefant,LEA,2020,pop,57
ICE CREAM,Greekazo,2020,pop,53
Moins un,Dinos,2020,pop,53
Gaffe aux autres,Ben Mazue,2020,pop,54
Teenager Forever,King Gnu,2020,pop,60
Donnez-moi,Les Frangines,2020,pop,53
Hen Gap Em Duoi Anh Trang,MANBO,2020,pop,67
Barcellona,Ghali,2020,pop,58
Tout en Gucci,Ninho,2020,pop,51
Di Ve Nha,Den,2020,pop,61
FERXXO X NEJO,Feid,2020,pop,61
doraihurawa-,Yuuri,2020,pop,63
EL CUARTO DE FERXXO,Feid,2020,pop,64
Eso Que Tu Me Das,Jarabe De Palo,2020,pop,60
Si Tu La Quieres,David Bisbal,2020,pop,58
Bebe de Bogota,Moha La Squale,2020,pop,54
Tu Aake Dekhle,King,2020,pop,70
Macaroni (feat. Ninho),Leto,2020,pop,65
Dragovic,Maes,2020,pop,54
CRUDELIA - I nervi,Marracash,2020,pop,58
Lenu - Remix,BNXN,2020,pop,56
Adios Amor / Oye Mujer,Ke Personajes,2020,pop,68
Magia (feat. Sebastian Yatra),Andres Cepeda,2020,pop,59
Sor Mi Mu,Gyakie,2020,pop,54
Algo Magico,Rauw Alejandro,2020,pop,68
Amour toxic,Dadju,2020,pop,62
Ik Wil Dansen,Froukje,2020,pop,51
If You No Love,Chike,2020,pop,55
Scooby Doo,Pinguini Tattici Nucleari,2020,pop,57
Hai noYou Ling ,Kenshi Yonezu,2020,pop,58
Meridiany,NAZIMA,2020,pop,36
